sample_type,rand_id,landslide_id,x,y,pt_elev,area_m2,z_min,z_max,relief_m
random,3247,1747,425264.4956399092,2751923.87741049,512.0,1870.9736808319278,490.0,517.0,27.0
random,3248,5773,417848.3479843213,2759813.9573096917,267.0,1031.9929862889571,267.0,268.0,1.0
random,3249,3596,417516.10261544894,2755616.7742354237,520.0,3660.9345645539347,489.0,528.0,39.0
random,3250,754,423317.39978004736,2748895.403435647,499.0,457.99160974740994,493.0,499.0,6.0
random,3251,3961,415738.83654042956,2756533.518580814,364.0,2981.926125363037,351.0,379.0,28.0
random,3252,1837,404078.69876886625,2752243.2074465416,284.0,1633.8903158484857,274.0,284.0,10.0
random,3253,2945,405349.44041921024,2754376.1955625857,250.0,3718.1740763407365,249.0,259.0,10.0
random,3254,4101,420001.9593467815,2756800.620103721,369.0,661.8906914680722,364.0,375.0,11.0
random,3255,1844,403198.0833875502,2752228.7863164367,225.0,3457.2655397186013,221.0,241.0,20.0
random,3256,5973,428283.283502706,2760432.333868597,588.0,3833.5776605644382,561.0,587.0,26.0
random,3257,1435,432028.5795264604,2751142.384390237,445.0,837.3585705006143,445.0,459.0,14.0
random,3258,1583,414327.8011694421,2751530.087636951,427.0,1135.3225761041622,404.0,427.0,23.0
random,3259,5113,416392.2027220032,2758471.613271718,255.0,1304.8975596326866,255.0,266.0,11.0
random,3260,316,424849.5736919494,2747035.1309572277,525.0,2771.611703215441,525.0,536.0,11.0
random,3261,3474,410974.0071236725,2755387.725841207,293.0,7048.662070998258,276.0,328.0,52.0
random,3262,4100,409545.4494058713,2756803.041847056,301.0,1760.725834689404,258.0,301.0,43.0
random,3263,5703,427074.2889816062,2759580.1292029163,397.0,6027.269831452944,380.0,403.0,23.0
random,3264,3015,418820.0054144841,2754545.643385321,553.0,888.5966033502002,544.0,553.0,9.0
random,3265,5994,429646.4550856701,2760517.8405506588,587.0,1001.4210161400024,582.0,588.0,6.0
random,3266,5722,427864.1613844928,2759632.77529923,446.0,832.880940881851,452.0,464.0,12.0
random,3267,2268,403678.4926615414,2753132.0400706274,217.0,1739.8820015750323,217.0,244.0,27.0
random,3268,4338,408979.41260524315,2757210.744443064,302.0,3512.429578147495,298.0,358.0,60.0
random,3269,4002,418825.914635616,2756599.9915594296,344.0,18110.27630223903,335.0,482.0,147.0
random,3270,3289,402858.3723116589,2755063.761711848,270.0,1866.7407588007488,264.0,290.0,26.0
random,3271,6700,428568.5782792046,2769982.299924553,307.0,1937.5452231418683,298.0,311.0,13.0
random,3272,3916,430320.0806737469,2756429.1995527023,517.0,8622.676199748046,509.0,546.0,37.0
random,3273,3787,403292.5040916112,2756057.8520531957,250.0,2402.27267759221,248.0,274.0,26.0
random,3274,4206,430034.3815972261,2756953.36326479,537.0,7661.907389287921,535.0,552.0,17.0
random,3275,1723,409394.1587874928,2751836.3288560263,220.0,11584.584592900366,207.0,246.0,39.0
random,3276,2521,413015.01823551155,2753605.357742041,325.0,10165.230947057837,317.0,362.0,45.0
random,3277,1004,423278.1303841011,2749680.0599975567,492.0,1687.3128640962686,480.0,528.0,48.0
random,3278,1858,409843.5702257863,2752311.0143960984,324.0,1203.3308144524965,292.0,320.0,28.0
random,3279,336,432795.9719172615,2747148.151341041,398.0,356.8272914403898,397.0,398.0,1.0
random,3280,2996,429689.3532737899,2754421.1228900887,632.0,4812.162409902495,554.0,631.0,77.0
random,3281,6222,417140.45874125103,2764152.6041775006,327.0,18221.35059204673,318.0,402.0,84.0
random,3282,4138,417467.64065559104,2756473.0438959277,530.0,40478.048259219264,371.0,600.0,229.0
random,3283,2236,407679.83777597616,2753073.104950923,202.0,4645.927165101316,201.0,215.0,14.0
random,3284,2967,417218.2504613906,2754412.030797444,457.0,6184.776567026978,408.0,480.0,72.0
random,3285,89,429199.4385288392,2744799.5492738164,430.0,2538.395315211304,428.0,437.0,9.0
random,3286,2341,408881.6853286731,2753280.1997968755,225.0,3101.118328019049,207.0,238.0,31.0
random,3287,5948,427400.31869632076,2760293.907875204,499.0,7670.295115685834,439.0,526.0,87.0
random,3288,371,424489.5224696737,2747344.0042689675,565.0,5065.856499174913,555.0,574.0,19.0
random,3289,1642,404362.55452576466,2751695.157433466,442.0,2118.801360624057,429.0,459.0,30.0
random,3290,1723,409396.46803050116,2751856.16378303,225.0,11584.584592900366,207.0,246.0,39.0
random,3291,2982,414622.3912478775,2754469.942146228,281.0,2640.4565172038897,284.0,315.0,31.0
random,3292,2973,430587.73172845074,2754444.09661021,528.0,8266.829016670868,513.0,537.0,24.0
random,3293,5307,429322.75695676333,2758757.4490311476,683.0,1868.5086084537886,670.0,713.0,43.0
random,3294,884,433254.0022560256,2749332.413860759,579.0,1535.8365617158108,565.0,579.0,14.0
random,3295,5467,415382.6710441804,2759035.2783755544,236.0,8484.587813987773,225.0,275.0,50.0
random,3296,3093,415513.65270315553,2754665.029847413,333.0,2071.5122857690358,305.0,333.0,28.0
random,3297,2601,403651.61244512064,2753752.8549116044,240.0,6850.6780043159615,219.0,240.0,21.0
random,3298,1911,405534.16892260493,2752426.9054948934,304.0,1782.1488300814065,293.0,313.0,20.0
random,3299,3012,417673.14216189267,2754530.7938046292,487.0,1227.8110805165677,481.0,521.0,40.0
random,3300,4056,417088.52268078964,2756738.728107911,476.0,681.7136108829893,470.0,482.0,12.0
random,3301,4304,411898.2250068118,2757144.2143711774,215.0,3397.7594883651127,208.0,245.0,37.0
random,3302,1896,406543.7204171386,2752385.0531329587,242.0,1795.8661468432501,223.0,244.0,21.0
random,3303,4881,425035.9867490549,2758085.0016774507,449.0,6686.973104796944,427.0,458.0,31.0
random,3304,5741,415686.9977774916,2759714.7373537305,222.0,1097.0196836716595,218.0,224.0,6.0
random,3305,5907,413449.703457311,2760220.3468858507,317.0,1816.6388763024095,313.0,337.0,24.0
random,3306,5538,435918.67990061885,2759177.61254349,492.0,962.8954022468411,489.0,492.0,3.0
random,3307,2542,406030.24350781133,2753647.020136887,298.0,917.6711906329851,298.0,307.0,9.0
random,3308,1595,406940.5290607425,2751581.721493331,258.0,2422.065685180347,240.0,279.0,39.0
random,3309,1176,404506.5742595057,2750342.8265216644,256.0,1741.7651112430472,246.0,260.0,14.0
random,3310,4446,429872.9716001555,2757448.069635623,574.0,1577.1254852255324,570.0,581.0,11.0
random,3311,5774,427225.8792588034,2759834.3980089836,419.0,8150.005070339824,385.0,436.0,51.0
random,3312,4884,411256.6617125102,2758082.3318204572,320.0,1847.4424420928513,268.0,315.0,47.0
random,3313,4800,433801.4074308105,2757977.949253156,591.0,895.0308140093656,578.0,598.0,20.0
random,3314,4632,423895.83939414675,2757770.4711695416,341.0,1466.3966702171692,339.0,350.0,11.0
random,3315,894,427875.56679067353,2749379.053217394,683.0,1054.2326472971172,673.0,715.0,42.0
random,3316,5213,431968.83473217237,2758609.8299931767,550.0,946.5568812088748,513.0,550.0,37.0
random,3317,2495,402588.2483329333,2753495.0248898305,245.0,5522.943578898397,225.0,248.0,23.0
random,3318,1899,406411.50158151984,2752406.023931079,235.0,1725.7386189666047,220.0,235.0,15.0
random,3319,4310,431026.3480017431,2757127.3353761574,517.0,7279.806404323325,510.0,530.0,20.0
random,3320,1439,431245.5168300829,2751156.913439858,437.0,4947.996670935451,434.0,453.0,19.0
random,3321,1464,425397.4493356557,2751196.4034926905,567.0,2972.251154672768,547.0,595.0,48.0
random,3322,5849,426629.3163412198,2760014.661047201,411.0,6659.8646295468125,389.0,434.0,45.0
random,3323,1153,407372.1394057303,2750268.6764057525,190.0,1794.6062551398527,185.0,190.0,5.0
random,3324,4830,414766.2254553838,2758008.4353166847,269.0,7532.655627362007,200.0,276.0,76.0
random,3325,5112,409448.52816951764,2758397.631983988,267.0,6956.783181407501,264.0,301.0,37.0
random,3326,2582,407538.83392805554,2753699.377600975,240.0,8060.777322112558,226.0,254.0,28.0
random,3327,1111,406520.95195765136,2750053.0333605707,211.0,4026.369898148885,210.0,238.0,28.0
random,3328,2395,403338.43996529735,2753362.401551197,220.0,5193.475633070855,213.0,236.0,23.0
random,3329,5627,428146.00841813564,2759351.2582469354,476.0,12541.72449116835,447.0,525.0,78.0
random,3330,2185,410445.3276348242,2752978.7534564193,338.0,632.6301456362586,340.0,342.0,2.0
random,3331,5098,414559.5459089063,2758448.834395355,240.0,331.73376409465396,238.0,243.0,5.0
random,3332,6053,413575.44828649075,2760743.645501312,329.0,402.21340668933783,325.0,329.0,4.0
random,3333,904,423649.6249491158,2749386.136382152,480.0,1176.7991859798085,463.0,512.0,49.0
random,3334,3355,408552.56104681146,2755142.7329588146,242.0,2313.7143398579387,240.0,255.0,15.0
random,3335,5748,430975.79723541293,2759738.7866052557,656.0,3812.913125156794,654.0,715.0,61.0
random,3336,1861,408271.0385661606,2752302.419118144,260.0,1260.2543400360723,245.0,271.0,26.0
random,3337,3149,409863.5022532058,2754702.2946594297,245.0,5165.011670570001,230.0,264.0,34.0
random,3338,1889,405523.1160551237,2752342.4607335064,302.0,1667.7422052879692,298.0,311.0,13.0
random,3339,2571,415152.6933413371,2753694.2704742337,387.0,759.0984863005556,380.0,385.0,5.0
random,3340,5313,418578.8560833078,2758774.8134322884,291.0,2785.86930423294,263.0,315.0,52.0
random,3341,2955,408090.302678696,2754388.732408169,241.0,1793.051693853261,217.0,242.0,25.0
random,3342,1138,431451.9024230379,2750210.267051919,429.0,5095.140037250948,420.0,427.0,7.0
random,3343,4709,410675.4514093095,2757851.268698705,247.0,1892.9405388170176,240.0,251.0,11.0
random,3344,4363,411306.937492545,2757253.201811427,298.0,713.7089663211875,278.0,298.0,20.0
random,3345,4304,411913.464652029,2757095.743959522,234.0,3397.7594883651127,208.0,245.0,37.0
random,3346,5990,427174.39654729486,2760494.3964685677,567.0,7361.449430985052,525.0,567.0,42.0
random,3347,4590,411327.5818057657,2757696.8771042335,256.0,854.5815259291497,242.0,261.0,19.0
random,3348,3070,409812.58985895006,2754630.0672380766,237.0,2239.1033092087264,237.0,274.0,37.0
random,3349,1423,407502.68502598564,2751075.6318564834,190.0,4345.733135162409,187.0,199.0,12.0
random,3350,1245,414282.52365626016,2750481.3309039767,329.0,2259.2078898951336,321.0,370.0,49.0
random,3351,5903,421727.2505779241,2760213.953272817,385.0,169.11375168100062,385.0,385.0,0.0
random,3352,1462,431994.7789196498,2751230.7466612076,453.0,1521.649800871691,443.0,456.0,13.0
random,3353,625,424068.1602725218,2748527.2991169537,602.0,5657.421855284574,580.0,607.0,27.0
random,3354,1153,407376.59012732614,2750236.017715062,185.0,1794.6062551398527,185.0,190.0,5.0
random,3355,93,429505.48346591584,2744923.3015900487,432.0,1672.5913888048926,429.0,447.0,18.0
random,3356,5437,428788.8661512023,2758932.2400862877,552.0,3191.001115858893,553.0,578.0,25.0
random,3357,1412,433828.99388000916,2751064.308863583,487.0,1313.2734149135424,475.0,490.0,15.0
random,3358,5300,409913.5390604465,2758739.5775525533,291.0,288.3498315701155,286.0,286.0,0.0
random,3359,2031,430242.93540438113,2752642.534205705,593.0,3958.129741684782,568.0,635.0,67.0
random,3360,3141,409346.44671625743,2754755.363641273,206.0,1300.1340450787202,203.0,212.0,9.0
random,3361,239,427650.93029835937,2746547.07324102,620.0,5564.089148506126,588.0,685.0,97.0
random,3362,3719,419467.55740225484,2755979.07767774,503.0,824.4946732409473,497.0,507.0,10.0
random,3363,6720,426875.10409747146,2778585.852930082,325.0,6613.359246733619,308.0,340.0,32.0
random,3364,3179,410342.03815361904,2754826.8436270882,296.0,258.87567578043695,298.0,302.0,4.0
random,3365,2076,436805.4983716168,2752779.1867876663,495.0,4221.73798228305,494.0,504.0,10.0
random,3366,4010,430385.9346778175,2756639.4632951766,533.0,1628.0068530936937,529.0,543.0,14.0
random,3367,236,430405.1506332799,2746615.054817869,432.0,1060.8712517157885,428.0,434.0,6.0
random,3368,671,422297.3238050272,2748505.689183387,374.0,15854.315877533694,373.0,454.0,81.0
random,3369,3662,430493.2479874292,2755754.9690226973,532.0,5501.025828276746,511.0,541.0,30.0
random,3370,3389,409648.8521593106,2755268.298207235,210.0,1882.8322588118324,202.0,232.0,30.0
random,3371,3420,427811.9606451578,2755301.508817827,561.0,1160.3505158453415,556.0,576.0,20.0
random,3372,553,423344.88732968323,2748298.635026496,483.0,389.34041649030695,483.0,488.0,5.0
random,3373,5501,430369.78769538895,2759093.2725123707,625.0,1339.7604928723433,609.0,629.0,20.0
random,3374,2116,413018.47620932217,2752835.4821014483,298.0,771.6253650545591,280.0,312.0,32.0
random,3375,5851,423995.66467269755,2760040.2899049195,514.0,1927.2888581117188,500.0,517.0,17.0
random,3376,3333,409593.38589418423,2755096.9232461415,233.0,2271.0288707593054,213.0,233.0,20.0
random,3377,3298,426012.54338639963,2755086.570566007,429.0,2144.4685212473514,402.0,458.0,56.0
random,3378,4881,425081.81412397546,2758070.2539008507,437.0,6686.973104796944,427.0,458.0,31.0
random,3379,3036,415336.3128142014,2754544.154889244,332.0,2746.1963391282266,326.0,351.0,25.0
random,3380,699,433021.7295844655,2748717.390045265,466.0,5660.242205285861,458.0,482.0,24.0
random,3381,1587,406231.3258001608,2751517.2644494595,296.0,24853.409635391796,220.0,309.0,89.0
random,3382,3683,418862.983515186,2755798.6027846076,459.0,13079.834938256163,411.0,568.0,157.0
random,3383,4830,414780.11173516844,2757914.755345764,229.0,7532.655627362007,200.0,276.0,76.0
random,3384,5857,416660.80877579603,2759996.39977495,267.0,5210.188657392806,247.0,304.0,57.0
random,3385,2564,406287.8162038039,2753673.2472624932,258.0,5546.627059536216,251.0,279.0,28.0
random,3386,4038,416299.86647855636,2756710.8222460262,287.0,975.3352951243307,281.0,291.0,10.0
random,3387,4056,417085.5113913262,2756745.08199237,476.0,681.7136108829893,470.0,482.0,12.0
random,3388,4805,415086.7577410006,2757955.41165124,259.0,5969.02970429437,243.0,273.0,30.0
random,3389,2320,407070.0653404425,2753195.856114464,264.0,3702.1205892284847,248.0,282.0,34.0
random,3390,5189,421067.3949595201,2758552.6726550763,461.0,540.9221852096191,468.0,475.0,7.0
random,3391,4031,430450.50695535296,2756674.772080057,533.0,486.11589178202814,532.0,534.0,2.0
random,3392,4787,432945.35730154207,2757977.1260204837,521.0,650.6218950259158,516.0,525.0,9.0
random,3393,6210,424385.51170329464,2763478.522479165,347.0,3095.5796467986465,341.0,352.0,11.0
random,3394,5680,420176.63604387845,2759499.7861907654,452.0,2564.2646484751203,439.0,466.0,27.0
random,3395,678,432696.8414558271,2748705.1012892984,462.0,6402.604783739707,445.0,465.0,20.0
random,3396,865,426209.13204477006,2749218.9135369807,858.0,2345.37643648338,851.0,937.0,86.0
random,3397,4989,433028.207493573,2758287.179086276,515.0,2935.3719374155403,509.0,535.0,26.0
random,3398,2176,407831.21149502066,2752963.9958208413,239.0,2429.103136959927,209.0,245.0,36.0
random,3399,3556,430017.38023082534,2755546.696738078,540.0,6744.649578236881,526.0,554.0,28.0
random,3400,1671,405997.387057869,2751733.4359052745,230.0,23201.85712500354,225.0,277.0,52.0
random,3401,3534,412048.8506770138,2755531.740332086,241.0,3364.58431842307,240.0,308.0,68.0
random,3402,1394,407536.0634718268,2750970.433190183,220.0,985.3284181182245,193.0,217.0,24.0
random,3403,1229,410134.07200586336,2750501.649447819,387.0,4774.810522847283,325.0,403.0,78.0
random,3404,3021,416900.97203496174,2754544.5759274345,384.0,1629.3185762761843,382.0,393.0,11.0
random,3405,5115,428427.99584180996,2758450.296498111,613.0,3841.5030416880386,578.0,619.0,41.0
random,3406,647,432923.1774549389,2748598.6736679175,451.0,6252.832885427821,423.0,456.0,33.0
random,3407,3427,430488.812034823,2755304.593479576,516.0,1098.033828481673,502.0,516.0,14.0
random,3408,1533,407678.57406902034,2751216.826304081,218.0,26678.33683220541,194.0,279.0,85.0
random,3409,4143,426026.23147564754,2756870.1312177675,584.0,1850.496777372555,567.0,597.0,30.0
random,3410,1137,430354.78666952974,2750194.447208116,460.0,1156.6494008638745,458.0,463.0,5.0
random,3411,5146,415607.21049214376,2758521.9141022577,237.0,298.9091365010723,237.0,242.0,5.0
random,3412,360,421502.69831095805,2747274.8636301844,383.0,1756.5236123143989,383.0,429.0,46.0
random,3413,1529,414726.02914128604,2751403.1791744935,400.0,3218.337017199164,350.0,400.0,50.0
random,3414,4357,431411.83621517086,2757279.889894415,529.0,813.2020025101148,515.0,525.0,10.0
random,3415,1942,404581.41813882085,2752424.3992771455,244.0,15048.241945120944,241.0,283.0,42.0
random,3416,2991,409696.0395515054,2754470.3013720238,262.0,1003.9743700045805,262.0,267.0,5.0
random,3417,4113,413534.46946910745,2756832.426646597,266.0,1419.8600551451123,253.0,282.0,29.0
random,3418,3039,406592.6205082247,2754555.2949200636,207.0,925.7362803345135,208.0,223.0,15.0
random,3419,4604,408600.09507173934,2757730.7347957627,283.0,493.866786699551,279.0,283.0,4.0
random,3420,1583,414322.54494223633,2751519.310658065,430.0,1135.3225761041622,404.0,427.0,23.0
random,3421,4404,407818.348805635,2757378.26660038,287.0,1718.5263925538816,284.0,289.0,5.0
random,3422,2456,403522.39066552377,2753471.2600634433,212.0,3249.029950818953,209.0,225.0,16.0
random,3423,345,427247.30644855916,2747175.9503194746,560.0,1185.884066207147,550.0,576.0,26.0
random,3424,3892,406525.70472845307,2756392.645840312,254.0,400.33123713205083,254.0,263.0,9.0
random,3425,3458,408011.10348518967,2755380.8810022087,239.0,550.6950995845788,239.0,252.0,13.0
random,3426,4910,412326.06125446106,2757998.8451321977,249.0,5080.527021931465,239.0,321.0,82.0
random,3427,6096,427031.18593624525,2760975.7866417337,642.0,1964.1984210912965,634.0,658.0,24.0
random,3428,5008,421616.4836534951,2758305.346398898,393.0,3387.2465793679494,312.0,407.0,95.0
random,3429,3404,412250.7904330459,2755299.363669333,269.0,4473.366863163696,258.0,322.0,64.0
random,3430,770,407478.1105657333,2748934.445674745,289.0,424.9306702161268,292.0,295.0,3.0
random,3431,5698,420013.3971914225,2759590.6983391317,439.0,1666.8415250970145,407.0,452.0,45.0
random,3432,3700,421940.95037796174,2755862.5985839274,347.0,3101.3135177387876,343.0,377.0,34.0
random,3433,550,430319.252816927,2748190.074422491,434.0,7671.245672078582,426.0,459.0,33.0
random,3434,6194,415474.88996259664,2762631.75665157,294.0,812.9462376686791,294.0,302.0,8.0
