point_id,landslide_id,x,y,pt_elev,pt_slope,pt_lith,area_m2,z_min,z_max,relief_m
302,302,430359,2747078.25,521,30.21689796,元古界楼子坝组,740.6018591,509,521,12
303,303,432759,2747078.25,400,4.714065075,燕山早期正长花岗岩,1583.868907,388,400,12
304,304,430596.5,2747103.25,462,26.56505203,元古界楼子坝组,1388.183063,446,462,16
305,305,422234,2747103.25,605,24.48508453,燕山中期正长花岗岩,311.0938213,599,605,6
306,306,432146.5,2747065.75,386,33.10114288,石炭系林地组,1143.680014,364,386,22
307,307,422459,2747128.25,625,32.70159912,燕山中期正长花岗岩,799.5892794,597,625,28
308,308,424734,2747103.25,556,9.159824371,燕山中期正长花岗岩,781.7914745,548,556,8
309,309,425534,2747078.25,609,31.85222816,燕山中期正长花岗岩,1572.219346,556,609,53
310,310,421384,2747128.25,436,11.87283707,燕山中期正长花岗岩,1217.103936,413,436,23
311,311,429996.5,2747140.75,444,15.21789551,元古界楼子坝组,421.3846487,444,444,0
312,312,421596.5,2747140.75,461,18.20798302,燕山中期正长花岗岩,323.6826173,457,461,4
313,313,432796.5,2747153.25,398,13.67494583,燕山早期正长花岗岩,356.8272914,397,398,1
314,314,421696.5,2747178.25,482,15.35444164,燕山中期正长花岗岩,1882.540701,456,482,26
315,315,433734,2747178.25,402,21.76432037,燕山早期正长花岗岩,3860.655817,284,402,118
316,316,421521.5,2747153.25,423,26.81071663,燕山中期正长花岗岩,477.7571122,415,423,8
317,317,422146.5,2747165.75,582,25.17851639,燕山中期正长花岗岩,420.8878498,576,582,6
318,318,421559,2747178.25,434,29.38070869,燕山中期正长花岗岩,522.6965178,410,434,24
319,319,422584,2747190.75,623,17.23186493,燕山中期正长花岗岩,457.9938016,620,623,3
320,320,423121.5,2747203.25,595,14.88004971,燕山中期正长花岗岩,402.0784466,595,595,0
321,321,421671.5,2747190.75,481,11.14330101,燕山中期正长花岗岩,1218.803647,451,481,30
322,322,427234,2747203.25,576,29.815382,燕山中期正长花岗岩,1185.884066,550,576,26
323,323,424459,2747203.25,584,23.0354805,燕山中期正长花岗岩,345.8923726,577,584,7
324,324,433834,2747228.25,359,33.84862518,,547.4341938,344,359,15
325,325,420996.5,2747228.25,435,21.91214752,燕山中期正长花岗岩,786.2023482,423,435,12
326,326,432821.5,2747228.25,406,11.63529682,燕山早期正长花岗岩,973.3879511,399,406,7
327,327,421621.5,2747165.75,465,20.18824959,燕山中期正长花岗岩,778.4608732,436,465,29
328,328,423946.5,2747203.25,604,21.81375313,燕山中期正长花岗岩,2148.911604,564,604,40
329,329,,,,,,151.4736594,,,
330,330,422609,2747240.75,618,21.10684776,燕山中期正长花岗岩,270.9329122,614,618,4
331,331,427409,2747253.25,547,25.71843338,燕山中期正长花岗岩,609.9679088,534,547,13
332,332,421521.5,2747228.25,407,31.13837051,燕山中期正长花岗岩,823.5803738,386,407,21
333,333,424421.5,2747253.25,584,23.30701447,燕山中期正长花岗岩,585.8653372,580,584,4
334,334,426246.5,2747240.75,660,12.38254929,燕山中期正长花岗岩,638.9434451,655,660,5
335,335,423121.5,2747265.75,578,10.53720379,燕山中期正长花岗岩,536.2714233,576,578,2
336,336,421571.5,2747265.75,429,28.26190567,燕山中期正长花岗岩,1756.523612,383,429,46
337,337,420846.5,2747278.25,427,29.01349449,燕山中期正长花岗岩,2277.174197,408,427,19
338,338,424134,2747278.25,542,9.398914337,燕山中期正长花岗岩,371.2582963,539,542,3
339,339,421596.5,2747303.25,431,20.18824959,燕山中期正长花岗岩,201.4564666,431,431,0
340,340,424434,2747303.25,569,25.0884304,燕山中期正长花岗岩,621.6624811,562,569,7
341,341,420709,2747315.75,414,26.7292366,燕山中期正长花岗岩,543.2112915,408,414,6
342,342,420984,2747290.75,444,9.664408684,燕山中期正长花岗岩,617.2017244,432,444,12
343,343,421434,2747328.25,380,13.60805988,燕山中期正长花岗岩,766.0315129,371,380,9
344,344,428209,2747315.75,651,22.96686172,元古界楼子坝组,1286.003384,638,651,13
345,345,423796.5,2747328.25,572,13.05873871,燕山中期正长花岗岩,347.1766251,570,572,2
346,346,423546.5,2747340.75,553,22.67769241,燕山中期正长花岗岩,251.6138995,553,553,0
347,347,424509,2747328.25,574,19.47122002,燕山中期正长花岗岩,5065.856499,555,574,19
348,348,422559,2747290.75,608,18.08168221,燕山中期正长花岗岩,1594.580144,575,608,33
349,349,421609,2747365.75,425,16.25391769,燕山中期正长花岗岩,220.3851333,425,425,0
350,350,424296.5,2747353.25,545,30.4792614,燕山中期正长花岗岩,454.0505314,538,545,7
351,351,426809,2747353.25,599,16.18126869,燕山中期正长花岗岩,618.6058077,590,599,9
352,352,422171.5,2747365.75,546,13.71932697,燕山中期正长花岗岩,2721.002912,531,546,15
353,353,424796.5,2747378.25,610,27.92780876,燕山中期正长花岗岩,1169.615301,587,610,23
354,354,428309,2747365.75,614,16.23579216,元古界楼子坝组,1117.243239,602,614,12
355,355,430134,2747403.25,520,21.61506844,元古界楼子坝组,504.7375776,513,520,7
356,356,426471.5,2747403.25,625,19.25354195,燕山中期正长花岗岩,429.0079274,616,625,9
357,357,421021.5,2747303.25,436,17.34932709,燕山中期正长花岗岩,4208.117465,379,436,57
358,358,424746.5,2747415.75,637,17.34932709,燕山中期正长花岗岩,723.8270157,626,637,11
359,359,426371.5,2747415.75,660,17.87400818,燕山中期正长花岗岩,562.693538,648,660,12
360,360,422696.5,2747415.75,576,23.93388939,燕山中期正长花岗岩,307.0191161,570,576,6
361,361,423184,2747428.25,563,25.05828857,燕山中期正长花岗岩,177.9081346,559,563,4
362,362,422059,2747428.25,546,20.18824959,燕山中期正长花岗岩,1335.334684,530,546,16
363,363,429309,2747428.25,544,27.9951725,元古界楼子坝组,453.9079028,536,544,8
364,364,424021.5,2747440.75,537,21.36306,燕山中期正长花岗岩,233.6943264,537,537,0
365,365,423571.5,2747403.25,548,15.11946106,燕山中期正长花岗岩,1890.823426,536,548,12
366,366,423909,2747428.25,540,25.71843338,燕山中期正长花岗岩,829.8036961,533,540,7
367,367,424021.5,2747453.25,531,28.43463516,燕山中期正长花岗岩,212.9482451,531,531,0
368,368,427021.5,2747453.25,611,14.06855583,燕山中期正长花岗岩,581.2444001,601,611,10
369,369,428321.5,2747453.25,602,18.74779129,元古界楼子坝组,436.119143,598,602,4
370,370,430609,2747453.25,621,29.38070869,元古界楼子坝组,1559.441934,607,621,14
371,371,423809,2747428.25,544,30.99882698,燕山中期正长花岗岩,2806.162373,525,544,19
372,372,421709,2747478.25,453,24.3595562,燕山中期正长花岗岩,2787.392386,438,453,15
373,373,,,,,,153.0003934,,,
374,374,423246.5,2747490.75,575,7.25356102,燕山中期正长花岗岩,1207.226255,568,575,7
375,375,429909,2747503.25,530,25.05828857,元古界楼子坝组,8153.644116,456,530,74
376,376,422071.5,2747503.25,535,17.24870682,燕山中期正长花岗岩,153.5091126,535,535,0
377,377,422234,2747515.75,520,29.28772545,燕山中期正长花岗岩,1519.840593,489,520,31
378,378,421446.5,2747515.75,402,11.44674683,燕山中期正长花岗岩,173.3328337,400,402,2
379,379,422021.5,2747453.25,538,19.91116714,燕山中期正长花岗岩,1829.405303,498,538,40
380,380,422384,2747490.75,497,31.87217903,燕山中期正长花岗岩,790.416823,484,497,13
381,381,427384,2747540.75,640,10.53720379,燕山中期正长花岗岩,522.0212441,638,640,2
382,382,421621.5,2747515.75,456,13.58568001,燕山中期正长花岗岩,967.4075625,425,456,31
383,383,423521.5,2747528.25,517,13.67494583,燕山中期正长花岗岩,977.5468167,511,517,6
384,384,423409,2747540.75,533,20.24305534,燕山中期正长花岗岩,535.751872,525,533,8
385,385,428571.5,2747528.25,629,23.93388939,元古界楼子坝组,1308.348263,610,629,19
386,386,422371.5,2747578.25,477,21.80140877,燕山中期正长花岗岩,657.2381333,474,477,3
387,387,427859,2747565.75,621,13.54079247,燕山中期正长花岗岩,319.7172362,617,621,4
388,388,424171.5,2747603.25,527,20.9118309,燕山中期正长花岗岩,504.7419657,522,527,5
389,389,429209,2747603.25,550,15.35444164,元古界楼子坝组,391.8919147,547,550,3
390,390,421809,2747615.75,496,18.58031464,燕山中期正长花岗岩,3065.597485,459,496,37
391,391,431021.5,2747603.25,559,35.75912857,元古界楼子坝组,360.3605921,551,559,8
392,392,428296.5,2747603.25,596,7.20912075,元古界楼子坝组,602.3251476,590,596,6
393,393,426346.5,2747628.25,637,25.57295418,燕山中期正长花岗岩,173.8367188,637,637,0
394,394,428234,2747640.75,589,12.74985123,元古界楼子坝组,744.1367042,583,589,6
395,395,431934,2747615.75,405,24.53709984,石炭系林地组,973.145028,370,405,35
396,396,421771.5,2747640.75,491,20.84626579,燕山中期正长花岗岩,3126.080738,446,491,45
397,397,424446.5,2747615.75,582,17.38270378,燕山中期正长花岗岩,2139.427267,539,582,43
398,398,430909,2747615.75,549,26.81071663,元古界楼子坝组,1081.226988,520,549,29
399,399,421621.5,2747653.25,432,14.1969471,燕山中期正长花岗岩,588.963136,423,432,9
400,400,424209,2747678.25,560,17.74467087,燕山中期正长花岗岩,3366.466751,519,560,41
401,401,421784,2747678.25,489,27.69840431,燕山中期正长花岗岩,163.672951,482,489,7
402,402,431846.5,2747615.75,435,30.21689796,石炭系林地组,2176.713708,368,435,67
403,403,421571.5,2747653.25,436,8.398939133,燕山中期正长花岗岩,1181.390046,420,436,16
404,404,426509,2747703.25,621,17.23186493,燕山中期正长花岗岩,759.8964488,614,621,7
405,405,422259,2747678.25,498,12.74985123,燕山中期正长花岗岩,2436.796179,467,498,31
406,406,431009,2747678.25,513,29.86798286,元古界楼子坝组,909.1805956,496,513,17
407,407,424246.5,2747715.75,566,9.761969566,燕山中期正长花岗岩,1468.977375,544,566,22
408,408,421671.5,2747715.75,431,28.51625633,燕山中期正长花岗岩,934.8418395,419,431,12
409,409,422421.5,2747715.75,451,18.4572773,燕山中期正长花岗岩,628.7673864,446,451,5
410,410,429284,2747740.75,551,21.61506844,元古界楼子坝组,1022.486193,530,551,21
411,411,421559,2747715.75,419,20.7804184,燕山中期正长花岗岩,1085.937807,411,419,8
412,412,423934,2747740.75,528,20.83311844,燕山中期正长花岗岩,1503.031335,514,528,14
413,413,423759,2747740.75,541,17.29910851,燕山中期正长花岗岩,3206.846772,496,541,45
414,414,421634,2747753.25,422,26.61996269,燕山中期正长花岗岩,453.9989443,415,422,7
415,415,431609,2747740.75,443,16.45168495,元古界楼子坝组,758.8615824,437,443,6
416,416,430646.5,2747665.75,597,43.48516083,元古界楼子坝组,3168.641235,514,597,83
417,417,422221.5,2747753.25,485,25.00792885,燕山中期正长花岗岩,212.4702092,485,485,0
418,418,423409,2747728.25,515,22.59576225,燕山中期正长花岗岩,564.7199038,501,515,14
419,419,433459,2747703.25,422,12.60438251,燕山早期正长花岗岩,2151.031048,388,422,34
420,420,421834,2747728.25,497,18.27071571,燕山中期正长花岗岩,1010.191468,489,497,8
421,421,423671.5,2747778.25,518,22.59576225,燕山中期正长花岗岩,820.3969005,497,518,21
422,422,423459,2747753.25,495,18.27071571,燕山中期正长花岗岩,752.2770006,488,495,7
423,423,430846.5,2747728.25,511,23.39650154,元古界楼子坝组,2746.74732,480,511,31
424,424,425996.5,2747815.75,685,11.14330101,燕山中期正长花岗岩,158.5868162,685,685,0
425,425,426084,2747803.25,693,15.96090031,燕山中期正长花岗岩,3579.88301,649,693,44
426,426,424021.5,2747778.25,559,14.1969471,燕山中期正长花岗岩,859.0157074,543,559,16
427,427,424871.5,2747790.75,604,25.00792885,燕山中期正长花岗岩,1176.695539,588,604,16
428,428,430759,2747803.25,500,21.04211807,元古界楼子坝组,1446.052053,480,500,20
429,429,431846.5,2747840.75,405,20.9118309,元古界楼子坝组,560.1206862,386,405,19
430,430,429771.5,2747840.75,474,13.67494583,元古界楼子坝组,1181.835202,467,474,7
431,431,423671.5,2747853.25,545,19.82702827,燕山中期正长花岗岩,1103.502496,533,545,12
432,432,431659,2747865.75,448,21.22267342,元古界楼子坝组,1141.081622,424,448,24
433,433,407559,2747865.75,210,27.13265038,侏罗系下村组,3297.591143,184,210,26
434,434,433809,2747865.75,480,34.08845139,燕山早期正长花岗岩,179.4194603,479,480,1
435,435,407271.5,2747865.75,211,36.76935196,,5742.676061,166,211,45
436,436,407496.5,2747878.25,226,34.17531967,侏罗系下村组,1134.959315,194,226,32
437,437,429734,2747878.25,479,16.82134438,元古界楼子坝组,360.3684902,476,479,3
438,438,432734,2747853.25,480,21.10684776,燕山早期正长花岗岩,580.4483478,466,480,14
439,439,421446.5,2747803.25,398,14.73825932,第四系全新统,3326.809852,376,398,22
440,440,407596.5,2747903.25,225,25.42616081,侏罗系下村组,294.231577,214,225,11
441,441,425846.5,2747903.25,723,19.00286293,燕山中期正长花岗岩,306.4974343,723,723,0
442,442,432996.5,2747915.75,431,10.14210606,燕山早期正长花岗岩,810.1850935,423,431,8
443,443,407746.5,2747928.25,271,15.79316902,侏罗系下村组,1423.01222,193,271,78
444,444,430734,2747915.75,477,4.124518394,元古界楼子坝组,1253.915756,473,477,4
445,445,429859,2747940.75,487,24.60964203,元古界楼子坝组,382.2237862,483,487,4
446,446,431059,2747940.75,452,9.398914337,元古界楼子坝组,224.1505753,452,452,0
447,447,407384,2747953.25,263,18.80821228,侏罗系下村组,2365.69712,164,263,99
448,448,433859,2747953.25,467,40.82899094,,2325.835072,371,467,96
449,449,424721.5,2747953.25,581,17.63051605,燕山中期正长花岗岩,158.0774445,581,581,0
450,450,433109,2747915.75,390,21.36306,燕山早期正长花岗岩,1780.480584,374,390,16
451,451,430359,2747903.25,492,18.77803421,元古界楼子坝组,1517.802092,472,492,20
452,452,407609,2747965.75,260,37.47199631,侏罗系下村组,1560.251235,220,260,40
453,453,423346.5,2747965.75,527,21.41379166,燕山中期正长花岗岩,356.7459092,525,527,2
454,454,429734,2747978.25,500,21.60256577,元古界楼子坝组,2776.715555,474,500,26
455,455,407721.5,2747965.75,272,13.49573326,侏罗系下村组,3778.902979,231,272,41
456,456,426421.5,2747978.25,655,14.5535574,元古界楼子坝组,361.8969791,651,655,4
457,457,421971.5,2747853.25,474,25.42616081,燕山中期正长花岗岩,3640.399128,411,474,63
458,458,426309,2747978.25,645,11.44674683,元古界楼子坝组,380.194562,644,645,1
459,459,430321.5,2747965.75,476,16.89062691,元古界楼子坝组,619.4830522,471,476,5
460,460,423296.5,2747990.75,531,17.432621,燕山中期正长花岗岩,1590.45585,481,531,50
461,461,430696.5,2747965.75,468,23.4076519,元古界楼子坝组,863.5568182,457,468,11
462,462,421834,2747978.25,416,19.69992065,第四系全新统,384.7764148,410,416,6
463,463,433159,2748003.25,376,4.044691086,燕山早期正长花岗岩,437.6181536,373,376,3
464,464,431809,2747953.25,413,31.83891678,元古界楼子坝组,1942.409635,375,413,38
465,465,423596.5,2748003.25,577,18.0340271,燕山中期正长花岗岩,865.6106074,565,577,12
466,466,431734,2747953.25,421,35.79576111,元古界楼子坝组,2496.703967,374,421,47
467,467,407784,2748028.25,272,15.020257,侏罗系下村组,629.7739884,259,272,13
468,468,421984,2748003.25,402,20.05035019,燕山中期正长花岗岩,1075.031809,394,402,8
469,469,425609,2748040.75,670,7.929364681,燕山中期正长花岗岩,1416.586691,655,670,15
470,470,433384,2748040.75,444,20.7804184,燕山早期正长花岗岩,2017.312646,414,444,30
471,471,424684,2748053.25,575,13.05873871,燕山中期正长花岗岩,306.49488,572,575,3
472,472,429996.5,2748028.25,504,4.355109692,元古界楼子坝组,877.2769455,491,504,13
473,473,421434,2748028.25,378,16.23579216,第四系全新统,802.4344714,369,378,9
474,474,425984,2748078.25,732,15.68014145,元古界楼子坝组,608.9179284,709,732,23
475,475,407621.5,2748028.25,280,12.1561451,侏罗系下村组,1007.9667,257,280,23
476,476,407784,2748053.25,269,14.88004971,侏罗系下村组,2454.445529,238,269,31
477,477,426859,2748090.75,684,13.24475098,元古界楼子坝组,269.3871933,683,684,1
478,478,432771.5,2748103.25,470,17.87400818,燕山早期正长花岗岩,1120.217586,448,470,22
479,479,422359,2748115.75,399,20.18824959,燕山中期正长花岗岩,1130.059482,386,399,13
480,480,432171.5,2748103.25,387,16.89062691,石炭系林地组,1205.60771,377,387,10
481,481,431359,2748065.75,408,26.5558815,元古界楼子坝组,2404.613649,391,408,17
482,482,433146.5,2748128.25,395,19.1213665,燕山早期正长花岗岩,1354.524332,377,395,18
483,483,430559,2747865.75,526,23.77129936,元古界楼子坝组,14449.65486,431,526,95
484,484,421834,2748128.25,395,24.09484291,第四系全新统,870.4441139,380,395,15
485,485,430409,2748128.25,455,22.66601372,元古界楼子坝组,1543.611512,438,455,17
486,486,433221.5,2748140.75,401,21.31215858,燕山早期正长花岗岩,160.1024197,401,401,0
487,487,422759,2748153.25,452,25.57295418,燕山中期正长花岗岩,1598.045543,429,452,23
488,488,430484,2748040.75,468,28.45916367,元古界楼子坝组,2848.397189,438,468,30
489,489,425521.5,2748153.25,714,22.3830986,燕山中期正长花岗岩,762.9418948,688,714,26
490,490,423521.5,2748153.25,559,15.06003189,燕山中期正长花岗岩,332.9240079,556,559,3
491,491,433246.5,2748165.75,412,18.20798302,燕山早期正长花岗岩,304.9576865,407,412,5
492,492,425684,2748165.75,690,8.697149277,燕山中期正长花岗岩,967.2512871,685,690,5
493,493,425521.5,2748178.25,722,19.00286293,燕山中期正长花岗岩,1747.961979,692,722,30
494,494,426184,2748178.25,686,18.53429794,元古界楼子坝组,388.3224492,682,686,4
495,495,423534,2748178.25,551,16.82134438,燕山中期正长花岗岩,173.8318815,548,551,3
496,496,423196.5,2748178.25,486,9.794257164,燕山中期正长花岗岩,319.9515298,486,486,0
497,497,423021.5,2748178.25,455,11.30993271,燕山中期正长花岗岩,1396.758233,449,455,6
498,498,425484,2748178.25,726,12.45698929,燕山中期正长花岗岩,753.7749412,707,726,19
499,499,432259,2748190.75,414,16.39803696,石炭系林地组,259.7221677,414,414,0
500,500,423784,2748165.75,627,13.54079247,燕山中期正长花岗岩,1627.511477,597,627,30
501,501,,,,,,479.8166611,,,
502,502,423121.5,2748203.25,470,14.57421589,燕山中期正长花岗岩,726.3319349,466,470,4
503,503,421884,2748140.75,376,17.29910851,第四系全新统,1993.717692,357,376,19
504,504,431084,2748215.75,395,9.664408684,燕山中期二长花岗岩,390.8553449,394,395,1
