OBJECTID,ridge_dist,top_x,top_y,top_z,top_slope_deg,ridge_x,ridge_y,ridge_z,long_axis_len
4687,66.0,411124.30889437767,2757832.5306934835,309.0165901293076,9.090276920822323,411190.28816028987,2757830.8764656615,314.42023450584384,117.99474374650752
4688,30.5,414870.7406082739,2757830.8548941645,209.81110053696466,25.71843256387208,414840.26718970435,2757829.5818031677,211.0313460907346,72.6397696792273
4689,47.7,412873.1404575653,2757830.97348495,224.25216878240178,25.088429470674225,412827.6920224103,2757816.4914359944,234.19469941723946,34.75767613363153
4690,25.7,433850.1936850914,2757852.3460197067,544.5859208205842,20.78041748766358,433850.3175685642,2757878.045721123,550.0347566140554,17.165921740323668
4691,125.5,424167.49593821325,2757772.8256815826,388.1730548851506,16.94235714251686,424244.3709885909,2757673.626505026,424.5224163670524,83.6750459427444
4692,81.6,410999.8621795937,2757844.001524282,258.2603575474695,17.874008470120444,411081.4604629456,2757843.472228494,289.70203102874444,54.44520145406929
4693,98.8,426135.4623790029,2757770.796646765,463.24736065360776,23.307014702110447,426134.9306129804,2757671.9980778233,490.42530885203183,84.33803028006578
4694,69.4,429402.91363054415,2757857.026648615,645.9870687401955,21.50217423953968,429378.49958279944,2757921.99059456,666.8800667520845,74.73574509651152
4695,72.2,414845.43345240393,2757857.0935147335,220.97944412750115,17.874008470120444,414870.5933249016,2757924.7678881395,245.94669112982956,48.16124256382193
4696,112.6,432645.6051159352,2757838.9909787816,529.1675415981148,31.407133045561952,432557.8482039445,2757909.542267911,558.0,151.6614670033119
4697,94.3,426413.17244660755,2757791.1351208948,479.0163620935009,13.674945403795036,426461.9720670177,2757710.4438137556,500.60925528062944,62.93104620697902
4698,50.8,425784.9933374327,2757830.7330749044,441.30808105754113,29.618525422233592,425749.6186778154,2757794.273872267,457.163457359448,33.92608447712481
4699,51.0,408565.132514772,2757841.312323328,287.4362164972845,15.642246457208728,408610.1480621319,2757817.3414973957,306.805709406588,34.032505803023305
4700,84.0,406263.4001854995,2757863.2139126123,365.382690889899,26.61996293569917,406316.34653930785,2757928.4265158297,394.68956755562976,56.048216234559476
4701,0.5,433562.60853513295,2757834.9531406285,549.381369456543,10.142106156573984,433562.79806015035,2757834.4904525396,549.4100068424377,27.919301782203796
4702,46.4,415105.08988846355,2757865.229142125,248.2257659086067,29.98014024152449,415119.07731074776,2757909.470661288,260.3852831834083,66.7558365668847
4703,20.8,415173.0151700533,2757847.079862476,239.52637471212842,23.307014702110447,415152.68254499155,2757842.695303422,244.2835177694651,58.78652344674904
4704,54.8,411486.23343960755,2757873.2580303396,321.11358378818784,17.874008470120444,411511.2420730674,2757922.0187548264,336.28553739064955,67.22067655869888
4705,67.3,431342.9127729587,2757871.573072178,556.0868797975659,18.86838370797213,431293.4097634968,2757917.166295953,574.9888756810396,44.91538858014121
4706,24.9,433581.30284097034,2757855.8324912186,550.2934007025324,4.573921259900861,433591.6734875333,2757833.1949186926,552.0118897086152,16.627881098163375
4707,54.8,410832.1043636967,2757874.6160520934,227.93115431095066,16.089894054824914,410815.39570630214,2757926.8066716343,244.11414936068962,36.53484656153013
4708,98.4,431072.2043428437,2757866.9468348357,563.6007655351478,35.32908313599967,430974.4261367978,2757877.9914001264,617.5843242145784,65.6301338944943
4709,80.5,410663.9682388673,2757874.6861895327,251.92786383973538,20.243055274274415,410680.5823019008,2757953.4530792106,279.45507561875274,53.71140271857279
4710,48.9,411143.629192329,2757855.519761353,311.09142900801186,17.349325993056564,411189.4468677501,2757838.433198825,314.9559662444666,32.60759771396418
4711,32.7,404874.7787542357,2757843.909812409,341.89881065618437,32.821231902361546,404900.7837994955,2757824.084888171,350.1595455079596,62.0484481463808
4712,25.3,412690.2071626198,2757830.4291014094,245.65819775534328,12.749851295121235,412704.468776744,2757809.531820185,246.7199044914014,55.098909929971136
4713,90.5,434247.49715343094,2757823.092426299,552.5415477137342,16.089894054824914,434231.53131429566,2757734.0118898125,568.1042970364444,60.399193524818955
4714,74.7,402495.3979200321,2757880.364155955,235.51812344931375,34.2157021324374,402426.1044813934,2757908.2659365726,279.72404027127413,49.82502656284334
4715,75.0,432674.13162638014,2757863.820201168,526.219329163667,29.98014024152449,432602.67129823123,2757841.0513298553,541.6298243771053,59.38288987387514
4716,0.0,412771.2146039596,2757793.8094523354,231.79041955329012,13.674945403795036,412771.2146039596,2757793.8094523354,231.79041955329012,95.53113971411614
4717,60.9,417806.1145350391,2757891.2648184896,256.2853778462504,17.349325993056564,417830.7925555995,2757946.9407136436,266.99641153650674,59.41276215561087
4718,69.0,422416.5918408911,2757890.0670521692,444.85877817030996,31.019833621670358,422473.00291298726,2757929.801054547,478.8603072478808,46.02454699850787
4719,1.8,409260.6343051163,2757850.0480597736,287.2792145417229,4.573921259900861,409261.24242455466,2757848.3538960423,287.28588065620846,41.64955550499781
4720,55.5,432044.4131224302,2757891.9458596366,509.4051818458174,14.196947417484147,431990.22161488916,2757903.9262816003,520.7846024358308,51.37881301752206
4721,33.9,415061.7284993786,2757903.3285657074,254.33518209804836,20.78041748766358,415075.10728914564,2757934.476888044,262.21063506715655,115.51111710946687
4722,111.5,415005.7750471213,2757882.6043288414,227.9677428457071,25.795492628543876,415115.1721307779,2757904.157242506,260.5734836727007,92.81843633830913
4723,23.9,414612.7271493831,2757886.2323943772,225.84740241145118,16.089894054824914,414590.276116183,2757878.037206262,226.9288076288812,31.364105174414245
4724,73.4,431097.0230739724,2757892.632760299,552.0501661410672,23.307014702110447,431024.06601385324,2757884.581215182,594.458685177726,48.97584497562414
4725,63.4,412692.47773423354,2757862.5894602956,237.63004512050045,20.243055274274415,412671.2257959426,2757802.857432715,249.7665128768229,57.15065763764468
4726,1.1,419998.1054295955,2757873.1269722283,314.709631732831,9.090276920822323,419998.09901555703,2757872.026990928,314.74335409081,37.318150649743714
4727,0.0,429185.9757850917,2757906.0045310566,694.1579181441873,5.111089695288715,429185.9757850917,2757906.0045310566,694.1579181441873,27.99143584283004
4728,0.0,434723.4597184559,2757909.4616570575,514.286954817755,20.243055274274415,434723.4597184559,2757909.4616570575,514.286954817755,90.12478416383252
4729,133.6,408393.23523038975,2757874.4831271437,310.5692805399085,23.836533890785958,408265.3352044503,2757913.0906829415,330.15583489723576,92.95306735589703
4730,43.8,410975.7107759974,2757897.898385643,245.28730232894935,16.235792010273038,411019.5098538212,2757897.6141642765,256.9732317749731,29.264175731336387
4731,100.9,411513.4399601754,2757910.051134198,332.5730662444563,24.34905076402161,411445.37785089406,2757984.5384437223,356.1733928613976,150.8884824870632
4732,77.8,429993.65219570795,2757902.0368901887,587.0420729319085,20.78041748766358,429955.8504727356,2757970.03593239,608.5311643173535,91.70827099305589
4733,59.4,417773.3251396114,2757916.1775241,252.89462812183774,17.349325993056564,417797.89647560084,2757970.257182454,264.3341455840481,61.36913604662831
4734,59.4,429137.39211389184,2757884.6366321538,699.3911474100438,19.685730102414364,429093.7479553568,2757844.3433644064,710.2504954835579,39.65083434566246
4735,58.4,426435.3484120532,2757911.2756824056,454.09167922590336,18.86838370797213,426487.9807412082,2757936.581767202,462.0009871272721,81.46967675368532
4736,32.6,417003.2733117436,2757920.7389475238,248.55459826813603,19.91116713616606,416993.36632778484,2757951.7971456177,258.5751249700743,21.742000510519844
4737,32.5,409277.1591602372,2757886.556745387,280.4668912506112,13.674945403795036,409295.12664270715,2757859.4750251,284.99922052055507,36.95807790666162
4738,29.2,415144.4318256658,2757891.9917904143,253.06065110687334,18.255059151203536,415115.2320662692,2757891.873252738,258.76814595858013,62.299013629727845
4739,36.8,431884.31241499697,2757897.337688793,529.8068504685943,34.39904119620311,431891.94115218305,2757861.33710034,546.3083951931197,24.572403588467626
4740,150.9,411627.03611361934,2757915.808039028,310.5515058935795,18.255059151203536,411552.45127644244,2758046.9869705047,335.04782067939556,200.0911466343568
4741,0.0,415651.35688931285,2757864.891166149,269.31984443697,8.206727073997664,415651.35688931285,2757864.891166149,269.31984443697,76.76494736210626
4742,74.1,423711.42046331946,2757897.012199117,337.3836694022997,13.12884614937404,423775.3174488019,2757859.489069633,344.60729409086343,50.04360174951946
4743,101.1,414215.0524260002,2757914.7800525976,222.8198730627593,14.366056176200178,414299.63210933673,2757970.164952766,249.0973436082173,67.4508499909834
4744,40.3,411480.03735661664,2757925.3512818925,342.5722594332835,17.744671625056935,411491.4798925507,2757963.992689364,346.09190561868206,89.69540967705034
4745,8.6,412036.1392762297,2757923.4816593267,261.8825412020975,20.243055274274415,412027.73593881127,2757925.310298228,263.0581705378936,56.57854024847863
4746,112.8,428783.39306756435,2757902.794367677,713.2795006777524,34.39904119620311,428671.73686520854,2757886.7714941683,715.6667563255675,75.24642898173416
4747,0.0,433290.70482027426,2757867.270803022,534.109156865823,13.674945403795036,433290.70482027426,2757867.270803022,534.109156865823,78.81353049967662
4748,186.3,428960.19734635827,2757820.296425478,738.0046455939155,10.142106156573984,428879.4286253019,2757652.4152064603,762.3563800913755,124.24677905537679
4749,0.0,432134.72434339434,2757921.476873281,496.0,0.0,432134.72434339434,2757921.476873281,496.0,19.317812865652087
4750,52.5,429663.3880363128,2757924.6439145613,616.929782498651,24.34905076402161,429611.47979456786,2757916.7836067462,637.584466505359,35.02357783782528
4751,97.6,433088.89669416193,2757939.9742887137,528.0157149984448,18.255059151203536,433095.05339693243,2758037.379909758,557.9325270436929,65.12731430390485
4752,46.8,415171.56445626426,2757933.6356135234,237.5672742924465,31.461727595704176,415124.7653509496,2757933.9249951895,258.523544232914,31.233774837416018
4753,72.7,423735.58122617175,2757922.0636695595,335.493902789333,17.874008470120444,423802.26537613285,2757893.1065608645,350.27281587279265,48.49087750944664
4754,14.2,431940.01598152943,2757873.5881441827,535.7973041788123,13.12884614937404,431938.28678530635,2757859.4938233257,537.4706773925354,71.76580137682923
4755,207.1,411649.1784543713,2757943.7456406048,314.8647888414046,17.349325993056564,411452.8057882932,2758009.534591177,349.97724975295444,163.1775077991112
4756,18.1,432694.6090568474,2757943.9898413396,525.064488108686,25.948527381355433,432685.3743166453,2757959.556779812,527.9366461869649,57.70590211516592
4757,21.6,409541.4461964008,2757946.992896606,264.99937734735613,9.090276920822323,409563.0223394631,2757948.007810668,265.1612497068709,14.46569083107158
4758,49.6,432009.3049115439,2757906.1371210804,516.092834577495,14.366056176200178,432026.1808595546,2757859.496340869,518.3765937068893,49.0860241263844
4759,13.8,415621.32989924564,2757919.9859860335,264.42782636813155,14.196947417484147,415612.80784364167,2757909.131744085,266.82833219799556,48.16895758928461
4760,0.0,425181.1048420754,2757947.1501701986,470.97597276821034,9.36515852576206,425181.1048420754,2757947.1501701986,470.97597276821034,48.589903638209385
4761,26.1,429078.02907939575,2757954.2615696853,705.0190366679456,23.396501671982783,429052.73119092477,2757960.682382633,707.527046946896,28.06624146555808
4762,20.8,432923.0234472301,2757959.0011757137,520.2286621532135,11.527973042352134,432942.1118532722,2757967.2639086014,523.6767838354572,13.891697709792282
4763,72.8,434762.586985363,2757953.5214459025,527.0459410629182,17.874008470120444,434815.2418135905,2758003.7937948066,538.4558415027277,50.07983399482922
4764,44.6,417054.8642029012,2757964.989282182,259.3174277236685,15.793169048263966,417056.7780762041,2758009.5481992355,270.3196327187425,75.57322687078478
4765,35.1,424984.96861509193,2757952.0219661132,463.1392925944996,22.38309884692005,424951.74941741436,2757940.6864067684,478.875064872636,23.4489727473905
4766,51.8,409572.93515137816,2757958.0912334654,266.1597852442137,12.156145050965593,409539.43970923487,2757997.6044635996,283.3066087010775,34.56516484910178
4767,121.7,419905.17420778295,2757917.7792088795,323.5771921214757,27.474431626277134,419800.57209795545,2757855.5756027168,367.4613094775358,81.1517496771174
4768,67.0,409274.2295765791,2757969.6209403113,292.6493510668141,28.220512053403727,409232.4980250901,2758022.0373271606,316.0,75.56076837823298
4769,11.1,411438.24266178964,2757961.7199518345,356.36670284610915,13.12884614937404,411442.4779757875,2757971.980171878,356.6419376242411,91.29900095313086
4770,76.0,409138.53880243405,2757967.578687911,287.66509348805994,19.685730102414364,409191.1326612447,2758022.4411159963,314.1058678391273,50.712901757277116
4771,38.7,410401.3150927085,2757971.4503019513,270.5287428190547,16.089894054824914,410408.2301724606,2758009.5274824146,273.7492580010439,126.88613443534501
4772,21.9,432936.41754866095,2757964.8735048464,522.650331290919,11.527973042352134,432958.2640481122,2757963.34364808,526.7103978383777,14.607106630834078
4773,65.3,433373.5999179176,2757954.4416070892,538.5993088673713,16.235792010273038,433436.79513683775,2757937.9961120943,557.3699189251682,43.5781995107957
4774,32.2,433128.1821966782,2757973.259183704,540.3713555574504,17.874008470120444,433122.3953065258,2758004.9349141987,550.1739656794525,21.504434845610703
4775,154.8,404914.79470451927,2757975.3883011364,349.5535372686063,25.088429470674225,404990.85325613077,2758110.214621737,422.51548285893733,103.24665378924132
4776,37.7,414986.3827327657,2757965.772876323,261.7362632830369,24.094842552110705,415015.1912805475,2757990.0907211024,271.9995044800522,64.84988083817409
4777,36.3,429473.15769035637,2757925.314221179,647.3722242974303,8.206727073997664,429450.4237967303,2757897.014749795,652.1863158521135,69.19340897665525
4778,60.2,415700.8776074469,2757971.7534292745,242.38406345899364,18.255059151203536,415748.32900341303,2758008.7994144936,267.5094116204314,40.183157821347095
4779,64.2,410845.56617084803,2757961.0279172445,241.29882532864576,16.235792010273038,410781.4130970241,2757958.573712905,260.6796030171099,42.83019584032232
4780,34.2,434288.4538537935,2757967.98863564,530.9329484885093,19.685730102414364,434254.664498539,2757962.704747726,542.1172328187804,22.83097758639087
4781,83.8,423349.7955036789,2757979.879374775,317.20631108726957,24.516314079540912,423384.9836845006,2758055.93351293,353.0083905873903,55.92881589853717
4782,104.8,424515.6006886268,2757914.6310583074,479.12292049055395,12.749851295121235,424497.58350492833,2757811.3914288445,508.63064472823856,69.91531797476506
4783,74.8,412459.1776960097,2757984.9265487306,241.04550897225272,21.602565114654762,412404.0913325213,2758035.5282538165,265.21290754577075,49.90118577913327
4784,64.5,415515.0729671408,2757949.4454324855,252.16358178986923,20.243055274274415,415566.3675140781,2757910.341475467,264.00601830835916,56.43877094409096
4785,47.3,409443.9208919406,2757988.5283896024,274.8764273833076,17.874008470120444,409446.92333268304,2758035.733001131,291.9744064159357,31.585794802277334
4786,59.6,415609.92160650465,2757953.9768022154,254.06182207314123,25.795492628543876,415651.7252849319,2757911.496071643,260.46059354908414,39.74761906020421
4787,20.7,432967.5803803616,2757962.9824208063,528.5073529504118,11.309932474020215,432983.4545970396,2757949.697118971,530.7706075329784,44.66973507997464
4788,15.4,414289.1135413962,2757980.029731091,247.8181666233868,9.36515852576206,414301.9250086043,2757971.4841879266,249.74692993842405,26.604841747339012
4789,29.6,414273.9836508407,2757968.969072968,244.4559387212195,14.196947417484147,414302.7439829901,2757961.968837639,247.5919446003512,53.53211588323535
4790,36.4,434291.0043127497,2757995.6831717193,533.707261555299,18.86838370797213,434257.28750850656,2758009.3994799554,547.8168734208425,24.30407632330256
4791,104.8,421780.866741438,2757995.3040790753,331.0696495752636,25.795492628543876,421813.6283145973,2758094.851652246,364.8702651677813,69.8810999117258
4792,13.2,417849.5146615102,2757959.2432065425,265.04108695319155,9.090276920822323,417844.6366883476,2757946.977588832,267.0,42.14172392572348
4793,62.3,431669.060331574,2757975.1933584968,537.2763976018364,25.71843256387208,431610.7232981477,2757953.3283057637,559.0266794268232,41.584329327595526
4794,37.0,414844.7534701221,2757997.7010357827,269.03684699547307,26.837787558336057,414847.5445469361,2758034.595613843,280.0,110.47238218059837
4795,36.9,414913.6876629613,2757998.0075433324,268.5623134101007,18.86838370797213,414907.97784593725,2758034.463105179,275.99581397949265,116.69558879810978
4796,62.7,421841.898215445,2757995.529999737,344.7067271933531,22.38309884692005,421877.69532228465,2758047.006762863,361.0087484344549,83.77792712730201
4797,141.0,429230.86201293766,2757957.8569893446,670.0188031689205,31.019833621670358,429111.92277700274,2757882.1307841367,710.8127280125548,94.05606342429788
4798,63.5,429574.4644178033,2757956.782017714,629.0931712245147,29.060829788451077,429553.1427378786,2757896.968675012,650.0,47.68275440968949
4799,33.4,414121.5856962152,2757995.0767349415,238.56902007929182,7.209120586689089,414090.60988778336,2758007.569104292,243.09688961131906,22.272978474357995
4800,45.6,433798.0919437227,2757987.912229023,589.8554696178762,28.286692408693604,433752.75723586424,2757992.8238747134,596.6636399083072,66.24127846191176
4801,24.7,432987.438583936,2757975.0968257613,532.2695387642052,15.642246457208728,433006.6100677562,2757959.522994886,535.6212900227838,43.72009287112744
4802,0.0,412001.6474117704,2757986.282474444,279.14259795550606,9.36515852576206,412001.6474117704,2757986.282474444,279.14259795550606,67.97394242581163
4803,89.0,415878.39279107784,2757975.1964772083,247.57686209566964,13.674945403795036,415790.2404283244,2757962.942459868,271.8254246342258,81.88659490596035
4804,52.7,420390.0918231313,2757998.6315982575,286.10521956160665,10.142106156573984,420442.5924690931,2758003.211136836,297.642872504701,35.197047416987076
4805,145.6,415002.56176582293,2757994.8892109743,272.6597308910141,7.209120586689089,414865.2452092752,2758043.299161376,280.0,135.98180833868278
4806,51.9,428639.8712878237,2757996.2337682033,672.2430803883472,26.324947614792432,428588.03168497304,2757993.730654885,694.0178240171674,34.657422565289316
4807,45.4,412135.8757597558,2758019.4168515047,281.2232101401314,24.516314079540912,412099.8099971366,2758046.992579359,289.527818587987,138.94355371351006
4808,91.3,422619.8096495163,2758008.203758917,460.70766894548433,23.836533890785958,422536.3008132636,2758045.1085589803,492.04780578424163,60.9324002490436
4809,34.9,423821.35003766156,2757956.8593571302,350.7179204100185,20.78041748766358,423823.08218364365,2757922.0023683,355.9999292493416,55.91881177467026
4810,65.5,431652.90655495465,2757979.318006087,541.022699979716,27.543671227301132,431609.3522876802,2757930.3968879255,560.6153850052069,43.72511324724424
4811,107.6,428908.09179548675,2757945.8046937915,683.0010906191092,21.89988173570756,428891.3745888622,2757839.5112555996,722.3963982081041,71.78783570349192
4812,39.8,429338.51897297974,2757942.431039956,665.0546186594875,31.019833621670358,429316.22626064066,2757909.4602198787,675.8376820269892,85.0738224103982
4813,47.8,415618.31572173524,2757986.2238204675,238.88760118503302,22.666013397863924,415610.8435460126,2757939.0114641404,259.6751598414838,31.898521126374643
4814,57.7,412434.7299575803,2757997.8969681356,250.54008253326901,18.7477906121146,412377.86459674954,2757988.1183824716,254.9961398423714,38.52554105306324
4815,50.0,433906.9823955112,2758017.243562562,597.6225541390468,24.516314079540912,433931.3068405556,2758060.9279004107,615.7414753758494,33.3866586816452
4816,145.6,420617.06797552784,2758023.358550412,301.7968607321898,17.349325993056564,420562.70657787053,2758158.429637047,361.674907117886,97.08689488401205
4817,0.0,432696.5436025152,2757957.1706819725,523.1654162349296,24.094842552110702,432696.5436025152,2757957.1706819725,523.1654162349296,63.536333618369596
4818,57.5,415555.217934643,2757975.935340717,246.0488786082425,27.474431626277134,415535.18394449545,2757922.0383163206,261.1863658136281,44.53726621833525
4819,26.4,415592.7030611614,2758002.9122755206,232.72791010184267,25.64100582430528,415591.5385689024,2757976.537970643,246.2899893378197,17.60896893425022
4820,50.3,432994.6494283537,2758002.202038144,533.3436082899643,20.243055274274415,433040.2591137677,2757980.9924507737,542.4387921238085,46.2474910936906
4821,129.6,414716.28056406707,2758005.962414874,264.3158698205516,14.366056176200178,414840.3168910169,2758043.5276860273,280.0,101.809420089932
4822,32.6,430171.97010879073,2757983.6843874888,602.7635262761243,13.674945403795036,430202.69478463475,2757972.7869430967,604.8155508860145,65.41266249366477
4823,66.5,415696.4726952562,2758016.477024577,248.6657483804447,20.67446261282179,415752.78336597694,2758051.8515685736,267.2253822915012,73.04237109444715
4824,79.9,430502.48758300673,2758020.669069436,611.807316860718,20.78041748766358,430571.1911812754,2758061.459087638,639.90117800812,53.28040062129829
4825,70.2,410135.4352293537,2758028.279209932,255.69870111909097,13.495733280795811,410149.72131210193,2758097.01019159,270.2416772543792,52.60191817944658
4826,49.7,429553.8942730353,2757999.356031856,618.1599268260761,18.987982145065274,429572.0719725342,2757953.099559434,631.434938063474,33.15144028404913
4827,76.2,413240.89565675467,2758016.084708514,224.2085109833788,16.089894054824914,413316.0182918023,2758028.853017075,242.67116805436672,50.82003700283284
4828,36.8,405500.7911142964,2758005.0042789006,390.98650111310417,22.19160656627279,405465.23472134094,2757995.5183461583,399.7629353853408,84.50034230571865
4829,114.2,414142.83702833555,2758008.780624165,234.8386771076687,7.209120586689089,414034.80490840203,2758045.803604362,251.85026939449557,76.17516337477853
4830,17.3,414759.71873466304,2758029.7804175788,274.8673002189025,9.090276920822323,414757.4920830722,2758046.9365250245,276.3774402226959,240.89671079866878
4831,43.7,408870.65850679856,2758039.5434606234,302.5084721812527,14.366056176200178,408899.9386549431,2758071.983604344,312.7761090473063,35.44674849741577
4832,4.3,413708.00061021355,2757988.6608913294,230.6470485262953,11.309932474020215,413708.9831841402,2757984.4746581204,230.99427116421825,53.71422662591853
4833,55.0,423833.44109082746,2757973.752834913,344.6139265081365,25.948527381355433,423814.6361964257,2757922.0674796705,355.89639305447054,70.79190968496086
4834,49.7,428913.9679922606,2758014.5671790927,661.9315529209284,19.91116713616606,428942.2956544479,2757973.730509848,677.6376561795025,33.189980422394555
4835,64.0,432621.0852175974,2757965.661503139,547.6278667722218,18.987982145065274,432590.41054353904,2757909.4915434504,557.9858034689169,89.52102652354156
4836,30.5,414063.5883992672,2758040.941361402,248.81178285377973,19.685730102414364,414040.23266160476,2758060.556649273,256.1662897404167,58.33071455605169
4837,12.1,412414.7811912155,2758038.464024942,265.00076425499117,17.874008470120444,412402.7255845795,2758039.49956762,266.5990804124959,48.005228334651804
4838,104.3,412110.1822174028,2758044.8600444747,290.0809880661036,9.090276920822323,412154.0560336596,2758139.4833938503,302.6799094617454,69.58780803490237
4839,179.1,421016.631407746,2758040.3151790854,383.3082942089386,26.61996293569917,420895.2028345438,2758171.965897314,443.18106187719354,162.7059477524668
4840,117.8,415137.2575269812,2758001.5865253434,231.9686989391921,31.997965276990183,415022.9338815775,2757973.179763796,270.07272809153994,87.60866983123695
4841,32.6,408983.394925275,2758037.358803695,304.6166070871022,19.798876354524932,408953.2900881614,2758024.850455188,310.63104941082906,25.592199839046668
4842,61.0,429341.57337850635,2758053.8341563353,645.5219219731371,24.094842552110705,429305.8242853417,2758103.2608934105,671.3956573630319,40.67870554972793
4843,65.7,426516.93003511545,2758006.7317198445,434.1844204386286,19.685730102414364,426465.21076520643,2757966.21496874,447.3014573701075,71.76355140723349
4844,4.9,413751.8397140938,2758004.0814394606,236.45243702331942,10.142106156573984,413755.1823876373,2758000.498628611,236.52894543415636,68.45520582552557
4845,38.8,409440.56623476435,2758050.661620658,297.4572374998903,22.19160656627279,409459.5171555559,2758084.518711513,305.3780661168558,69.09499406761513
4846,0.0,423747.29238047556,2758040.1078686356,307.6669396432118,25.007929193268353,423747.29238047556,2758040.1078686356,307.6669396432118,30.559572171585433
4847,132.3,420822.30959146033,2758046.1951079424,405.13028653810034,17.874008470120444,420952.73377185187,2758068.394728867,412.4231566186645,177.9778470503297
4848,79.1,412267.42481987196,2758068.86030758,269.1255831163153,22.19160656627279,412251.8691828939,2758146.415656578,302.5548665257011,52.78626760010431
4849,27.3,408824.9640239517,2758068.418534593,300.3315850115097,9.36515852576206,408846.94666650734,2758084.606598908,304.06689795421903,18.240401850453903
4850,76.8,424487.67253814195,2758020.4921630756,438.80856450264855,31.019833621670358,424472.4027699799,2757945.2254760205,474.56784767343197,51.241730991451696
4851,0.0,415787.3748377165,2758069.7003132533,259.1003054521533,18.987982145065274,415787.3748377165,2758069.7003132533,259.1003054521533,31.92124378843229
4852,30.3,433822.2804039228,2758067.3414979703,607.2928478439568,12.749851295121235,433794.54943457036,2758079.551466798,613.707973124896,20.22694627458322
4853,64.0,415488.7631097476,2758064.38130512,218.21899118082365,9.36515852576206,415551.3289418651,2758050.908493556,218.96445314199786,42.71714892126314
4854,0.0,415292.0407556609,2758004.3796232943,221.1047278761916,18.255059151203536,415292.0407556609,2758004.3796232943,221.1047278761916,80.52843560696876
4855,75.9,420707.30728245503,2758067.6339542707,337.45448292486185,43.0396403622551,420782.7666765937,2758075.800338797,385.809338892439,50.6005593671723
4856,70.2,413765.11161583604,2758056.1915916484,225.5600343015786,25.007929193268353,413833.1113406305,2758038.753775619,240.69614461742384,54.3828180443194
4857,14.0,414140.5303224913,2758083.242686466,244.6735632515694,13.12884614937404,414142.75190188515,2758097.0652978327,246.9989544398662,39.39742090794311
4858,65.1,427484.1477628557,2758059.575308497,470.0655005889003,24.34905076402161,427548.73702440294,2758051.4366788347,482.04955468279786,43.44194251898142
4859,31.0,415795.89555609296,2758077.680427339,254.83011948887724,18.987982145065274,415765.2935048036,2758082.6316349576,258.59439642932557,68.14580222679739
4860,50.3,433010.7421832113,2758042.1891233916,536.3356672067415,19.91116713616606,433032.8192383365,2757996.9929550034,542.8105145341251,49.84090591197878
4861,132.7,422289.2417587341,2758059.7927515144,410.551752301948,20.243055274274415,422415.57150841283,2758019.1715212753,462.9081450972528,88.51624301980189
4862,42.6,409404.9554362169,2758082.2946829502,302.82360323611647,21.80140948635181,409440.2515991603,2758106.147164613,313.19497002366836,92.79293181156855
4863,7.7,415783.67852087074,2757991.290940564,273.7423345096615,2.2906100426385296,415777.7999539212,2757986.3177674706,273.99941885047707,133.0425613117777
4864,95.1,411930.18916089076,2758086.8731250092,298.5695500021684,13.674945403795036,412014.28866196435,2758131.2722682348,305.785814336763,63.42437333789412
4865,0.0,431628.34576622886,2758088.994666798,535.9833974348585,14.196947417484147,431628.34576622886,2758088.994666798,535.9833974348585,58.24756964555635
4866,58.3,420481.9803321867,2758085.3986873827,326.7640278652689,22.19160656627279,420540.2296796527,2758087.8284033705,340.06465621890476,136.02596254694433
4867,56.6,423624.93971306813,2758097.868675007,324.7447134823878,34.39904119620311,423574.48462101084,2758123.5171386157,354.3061515956724,37.79742724311492
4868,101.6,411237.1046546595,2758057.0714155827,322.4394038716855,15.020256666513818,411330.6915365879,2758017.5232736426,337.30929359892315,67.75363531846094
4869,62.7,428881.49591168336,2758098.030774485,641.7642697869014,9.6316519614038,428938.8072040845,2758123.461184692,665.0073555106064,41.82639959206591
4870,44.5,432871.5294280151,2758103.7742054025,525.3212432209878,15.020256666513818,432902.78169500624,2758135.45299654,533.0,59.52899516748044
4871,161.5,402672.68959833484,2758105.70101999,257.80527139528647,29.80032110715867,402689.33180927753,2758266.341260325,344.0020906651386,107.66832944441475
4872,56.1,434446.4640255409,2758091.302404119,525.9288830813457,27.474431626277134,434390.3646655396,2758091.570373223,546.8412205547866,37.428387869556886
4873,126.5,402707.0607070077,2758106.4835650227,254.8281668163254,35.795759914707084,402658.0017584563,2758223.083177231,319.7531260180842,112.0304356502149
4874,9.8,413899.93837971124,2758098.5604016515,237.59942601950024,12.156145050965593,413890.2872366065,2758096.8588033523,237.96316752520042,26.779763844797703
4875,19.2,413807.9817001325,2758038.103995999,240.5535769708731,10.142106156573984,413819.1411195941,2758022.480060602,242.6622606128821,86.57121587769845
4876,9.7,422499.7897773502,2758106.729580685,495.9626974955369,9.6316519614038,422490.278548298,2758108.6339235944,496.8593021513256,50.28035043349357
4877,178.8,429256.0646087684,2758112.8212185013,684.7271665631143,20.243055274274415,429173.3248346087,2758271.325381765,753.503184294813,119.24029653483946
4878,15.0,411312.95509470976,2758093.4675645744,333.1980048216501,9.6316519614038,411327.72382727417,2758090.843724175,334.98291031396366,58.52510341734158
4879,14.2,414682.54001778614,2758027.40849617,259.5328056915605,17.874008470120444,414690.241159201,2758015.478180964,260.9540489103338,90.46466137245754
4880,132.8,421100.14919731277,2758127.6213644235,392.71200858443603,29.123733172163906,420983.398804206,2758190.9079009807,442.49861823019927,88.53753297836344
