OBJECTID,ls_count,x_ctr,y_ctr,
833,3,413887.3553,2752928.809,0.000465694
898,3,432887.3553,2752928.809,0.000465694
2271,0,394887.3553,2762928.809,
2272,0,427887.3553,2798928.809,
2273,0,394887.3553,2766928.809,
2274,0,406887.3553,2808928.809,
2275,0,421887.3553,2782928.809,
2276,0,429960.3059,2761616.409,
2277,0,395887.3553,2785928.809,
2278,0,413887.3553,2781928.809,
1179,3,416887.3553,2763928.809,0.000465694
2280,0,427748.8342,2772865.828,
2281,0,392887.3553,2782928.809,
2282,0,397887.3553,2768928.809,
1212,3,427887.3553,2752928.809,0.000465694
2284,0,406887.3553,2790928.809,
2285,0,424887.3553,2797928.809,
2286,0,400887.3553,2786928.809,
2287,0,435795.9873,2785766.157,
2288,0,417887.3553,2773928.809,
1220,3,431887.3553,2756928.809,0.000465694
2290,0,414173.3593,2815552.981,
1285,3,437829.0352,2754897.589,0.000465694
1547,3,408887.3553,2749928.809,0.000465694
2293,0,385172.6671,2782344.016,
2294,0,427887.3553,2783928.809,
2295,0,420887.3553,2795928.809,
1563,3,425887.3553,2750928.809,0.000465694
1574,3,409902.663,2749201.041,0.000465694
2298,0,409887.3553,2797928.809,
2299,0,393887.3553,2775928.809,
1588,3,419887.3553,2753928.809,0.000465694
2301,0,421019.9768,2747909.4,
2302,0,426887.3553,2788928.809,
2303,0,409644.0115,2813852.412,
1793,3,433887.3553,2753928.809,0.000465694
2305,0,401887.3553,2800928.809,
2306,0,406887.3553,2805928.809,
2307,0,424887.3553,2789928.809,
2308,0,400887.3553,2758928.809,
2309,0,402887.3553,2772928.809,
1830,3,436887.3553,2754928.809,0.000465694
2311,0,426887.3553,2814928.809,
1886,3,428703.2544,2770141.992,0.000465694
1999,3,426887.3553,2769928.809,0.000465694
2314,0,426876.5932,2808939.842,
2315,0,410852.1606,2811702.313,
2316,0,405887.3553,2796928.809,
2181,3,420887.3553,2761928.809,0.000465694
2318,0,419887.3553,2749928.809,
2333,3,434789.5671,2751006.446,0.000465694
2320,0,391887.3553,2767928.809,
2321,0,400887.3553,2759928.809,
2382,3,427831.0851,2771930.752,0.000465694
2323,0,408887.3553,2772928.809,
2324,0,414887.3553,2794928.809,
2325,0,399887.3553,2779928.809,
2326,0,394887.3553,2776928.809,
2327,0,421887.3553,2796928.809,
2328,0,388887.3553,2767928.809,
2399,3,427887.3553,2751928.809,0.000465694
2330,0,425646.6316,2803916.112,
2331,0,398887.3553,2786928.809,
2400,3,424887.3553,2743928.809,0.000465694
2407,3,433887.3553,2752928.809,0.000465694
2334,0,428887.3553,2794928.809,
2335,0,396887.3553,2769928.809,
2336,0,419887.3553,2786928.809,
2337,0,400887.3553,2792928.809,
2338,0,426887.3553,2789928.809,
2339,0,414887.3553,2782928.809,
2340,0,407887.3553,2781928.809,
2341,0,400887.3553,2789928.809,
2342,0,411887.3553,2804928.809,
2343,0,393102.6583,2793787.52,
2344,0,407887.3553,2764928.809,
2345,0,385887.3553,2788928.809,
2346,0,409887.3553,2810928.809,
2347,0,432947.3625,2762725.702,
2460,3,415887.3553,2762928.809,0.000465694
2349,0,422887.3553,2809928.809,
2350,0,413887.3553,2792928.809,
2525,3,423887.3553,2761928.809,0.000465694
2352,0,397887.3553,2788928.809,
2353,0,386887.3553,2787928.809,
2354,0,404887.3553,2789928.809,
2623,3,427886.9979,2770928.459,0.000465694
2356,0,410887.3553,2769928.809,
2357,0,400887.3553,2796928.809,
2756,3,433629.3082,2747041.013,0.000465694
2359,0,385858.5917,2782963.39,
2360,0,421887.3553,2795928.809,
2361,0,409887.3553,2801928.809,
8,2,405887.3553,2756928.809,0.000310463
73,2,433887.3553,2754928.809,0.000310463
2364,0,411887.3553,2770928.809,
2365,0,394887.3553,2784928.809,
2366,0,420887.3553,2777928.809,
2367,0,417887.3553,2789928.809,
2368,0,427887.3553,2793928.809,
2369,0,425887.3553,2789928.809,
2370,0,398244.7403,2754315.584,
2371,0,388887.3553,2789928.809,
170,2,416887.3553,2762928.809,0.000310463
2373,0,403887.3553,2777928.809,
317,2,432887.3553,2753928.809,0.000310463
2375,0,421887.3553,2789928.809,
2376,0,406887.3553,2757928.809,
391,2,425887.3553,2762928.809,0.000310463
2378,0,410887.3553,2775928.809,
594,2,434887.3553,2751928.809,0.000310463
2380,0,415887.3553,2776928.809,
2381,0,395895.9375,2796902.491,
666,2,431887.3553,2753928.809,0.000310463
2383,0,391887.3553,2766928.809,
2384,0,418887.3553,2812928.809,
2385,0,423887.3553,2790928.809,
2386,0,410887.3553,2772928.809,
2387,0,418887.3553,2797928.809,
2388,0,417887.3553,2814928.809,
2389,0,384905.1854,2788908.427,
2390,0,396887.3553,2782928.809,
2391,0,413887.3553,2775928.809,
2392,0,388887.3553,2765928.809,
2393,0,403887.3553,2782928.809,
717,2,432887.3553,2761928.809,0.000310463
727,2,418889.8762,2750931.205,0.000310463
2396,0,402887.3553,2764928.809,
862,2,412887.3553,2761928.809,0.000310463
2398,0,414887.3553,2806928.809,
864,2,405887.3553,2758928.809,0.000310463
964,2,437644.6876,2755943.18,0.000310463
2401,0,396887.3553,2788928.809,
2402,0,403887.3553,2783928.809,
2403,0,402887.3553,2763928.809,
2404,0,391887.3553,2775928.809,
2405,0,409887.3553,2806928.809,
2406,0,392887.3553,2760928.809,
996,2,434887.3553,2759928.809,0.000310463
2408,0,414887.3553,2768928.809,
2409,0,389930.8302,2763972.343,
1257,2,424887.3553,2755928.809,0.000310463
2411,0,397887.3553,2786928.809,
1274,2,402887.3553,2756928.809,0.000310463
2413,0,406887.3553,2774928.809,
2414,0,399887.3553,2773928.809,
2415,0,421887.3553,2784928.809,
2416,0,416887.3553,2768928.809,
2417,0,407887.3553,2761928.809,
2418,0,416887.3553,2773928.809,
2419,0,407873.9322,2814913.792,
1356,2,407149.6646,2749111.609,0.000310463
2421,0,392887.3553,2768928.809,
2422,0,409735.5442,2812913.325,
2423,0,419887.3553,2815928.809,
2424,0,423887.3553,2794928.809,
2425,0,414142.9558,2817286.103,
2426,0,416887.3553,2777928.809,
2427,0,400887.3553,2773928.809,
2428,0,396887.3553,2771928.809,
2429,0,411887.3553,2765928.809,
1399,2,418887.3553,2760928.809,0.000310463
2431,0,425887.3553,2799928.809,
2432,0,413887.3553,2780928.809,
2433,0,422887.3553,2817928.809,
2434,0,405887.3553,2767928.809,
2435,0,413887.3553,2788928.809,
2436,0,412887.3553,2799928.809,
2437,0,416887.3553,2787928.809,
2438,0,395887.3553,2784928.809,
2439,0,394887.3553,2761928.809,
2440,0,388032.0505,2768828.785,
2441,0,391887.3553,2757928.809,
2442,0,384900.0297,2785937.046,
2443,0,398887.3553,2758928.809,
2444,0,402887.3553,2786928.809,
2445,0,414887.3553,2788928.809,
2446,0,418887.3553,2814928.809,
2447,0,415887.3553,2782928.809,
2448,0,398887.3553,2792928.809,
2449,0,409887.3553,2770928.809,
1495,2,422887.3553,2768928.809,0.000310463
2451,0,418887.3553,2794928.809,
2452,0,430471.038,2796594.165,
2453,0,391887.3553,2764928.809,
2454,0,407887.3553,2790928.809,
1542,2,415821.5149,2751030.101,0.000310463
2456,0,398887.3553,2762928.809,
2457,0,412887.3553,2765928.809,
1556,2,426878.2936,2743309.76,0.000310463
2459,0,415887.3553,2800928.809,
1577,2,426887.3553,2756928.809,0.000310463
2461,0,431887.3553,2784928.809,
2462,0,414887.3553,2765928.809,
2463,0,428887.3553,2783928.809,
1593,2,418887.3553,2762928.809,0.000310463
2465,0,384099.508,2783798.992,
2466,0,412887.3553,2773928.809,
2467,0,395887.3553,2756928.809,
2468,0,418887.3553,2763928.809,
2469,0,418887.3553,2801928.809,
2470,0,389887.3553,2782928.809,
2471,0,398887.3553,2781928.809,
2472,0,403887.3553,2766928.809,
1614,2,419887.3553,2752928.809,0.000310463
1637,2,418887.3553,2764928.809,0.000310463
2475,0,413887.3553,2789928.809,
2476,0,389887.3553,2766928.809,
2477,0,394887.3553,2792928.809,
2478,0,415925.4177,2818903.683,
1681,2,410887.3553,2760928.809,0.000310463
2480,0,420887.3553,2799928.809,
2481,0,413243.0519,2812551,
2482,0,427606.5565,2763864.625,
2483,0,395887.3553,2788928.809,
2484,0,411887.3553,2783928.809,
2485,0,424887.3553,2809928.809,
2486,0,403887.3553,2761928.809,
2487,0,390887.3553,2783928.809,
2488,0,408887.3553,2787928.809,
2489,0,407887.3553,2763928.809,
2490,0,408887.3553,2765928.809,
2491,0,404887.3553,2812928.809,
2492,0,416887.3553,2779928.809,
2493,0,428887.3553,2779928.809,
2494,0,401887.3553,2796928.809,
2495,0,416887.3553,2765928.809,
2496,0,406887.3553,2814928.809,
2497,0,422887.3553,2781928.809,
2498,0,388887.3553,2785928.809,
2499,0,403887.3553,2770928.809,
2500,0,430887.3553,2778928.809,
2501,0,415887.3553,2786928.809,
2502,0,420818.748,2818815.497,
2503,0,430929.5708,2761777.478,
2504,0,424887.3553,2782928.809,
1780,2,436883.4041,2756924.703,0.000310463
2506,0,415887.3553,2764928.809,
2507,0,396887.3553,2762928.809,
2508,0,432887.3553,2783928.809,
2509,0,410887.3553,2768928.809,
2510,0,424887.3553,2808928.809,
2511,0,403887.3553,2760928.809,
2512,0,419887.3553,2798928.809,
1888,2,430598.5468,2745269.097,0.000310463
2514,0,416887.3553,2774928.809,
2515,0,397887.3553,2772928.809,
2516,0,417887.3553,2813928.809,
2517,0,411887.3553,2789928.809,
2518,0,427887.3553,2777928.809,
2519,0,399177.7941,2804908.27,
2520,0,401887.3553,2777928.809,
2521,0,413887.3553,2765928.809,
2522,0,410887.3553,2799928.809,
2523,0,398887.3553,2788928.809,
2524,0,427873.2036,2814912.881,
2050,2,402179.7009,2753342.343,0.000310463
2526,0,405887.3553,2776928.809,
2527,0,406887.3553,2782928.809,
2528,0,419887.3553,2765928.809,
2529,0,399887.3553,2755928.809,
2530,0,393887.3553,2760928.809,
2531,0,415887.3553,2772928.809,
2532,0,412887.3553,2791928.809,
2533,0,424887.3553,2754928.809,
2534,0,388009.8098,2789756.303,
2535,0,396887.3553,2792928.809,
2536,0,389779.6582,2791523.97,
2095,2,419887.3553,2761928.809,0.000310463
2538,0,401887.3553,2773928.809,
2539,0,390894.6649,2790908.621,
2540,0,413887.3553,2773928.809,
2541,0,413896.7151,2814917.855,
2542,0,398884.073,2754932.244,
2543,0,403887.3553,2775928.809,
2544,0,418887.3553,2816928.809,
2545,0,416887.3553,2794928.809,
2546,0,419887.3553,2764928.809,
2547,0,396887.3553,2783928.809,
2548,0,417887.3553,2796928.809,
2549,0,387887.3553,2786928.809,
2157,2,423887.3553,2763928.809,0.000310463
2551,0,414887.3553,2799928.809,
2552,0,427887.3553,2811928.809,
2553,0,404887.3553,2761928.809,
2554,0,407887.3553,2801928.809,
2555,0,393887.3553,2764928.809,
2283,2,419887.3553,2762928.809,0.000310463
2363,2,425887.3553,2769928.809,0.000310463
2558,0,425887.3553,2790928.809,
2559,0,397887.3553,2795928.809,
2560,0,424887.3553,2780928.809,
2474,2,422894.6468,2743922.025,0.000310463
2562,0,409887.3553,2776928.809,
2563,0,424887.3553,2795928.809,
2564,0,403887.3553,2776928.809,
2565,0,414887.3553,2769928.809,
2566,0,425887.3553,2785928.809,
2567,0,389308.4308,2757350.962,
2568,0,412887.3553,2806928.809,
2645,2,409887.3553,2759928.809,0.000310463
2570,0,405887.3553,2797928.809,
2571,0,410887.3553,2776928.809,
2572,0,416829.1332,2819806.381,
2573,0,410887.3553,2773928.809,
2574,0,422237.4499,2743685.846,
2575,0,414887.3553,2817928.809,
2576,0,406887.3553,2809928.809,
2577,0,395887.3553,2764928.809,
2773,2,433887.3553,2760928.809,0.000310463
2579,0,398887.3553,2782928.809,
2580,0,424887.3553,2806928.809,
2581,0,412887.3553,2774928.809,
2582,0,422887.3553,2788928.809,
2583,0,421887.3553,2775928.809,
2584,0,423887.3553,2780928.809,
2585,0,419035.3561,2750015.936,
2586,0,400232.0107,2816085.174,
2587,0,414887.3553,2760928.809,
2853,2,424733.7471,2743252.011,0.000310463
2589,0,409887.3553,2762928.809,
2590,0,408887.3553,2760928.809,
2591,0,414887.3553,2779928.809,
2592,0,429403.5575,2777394.183,
2593,0,408887.3553,2766928.809,
2594,0,433887.3553,2783928.809,
2595,0,410887.3553,2796928.809,
2596,0,399887.3553,2768928.809,
2597,0,416887.3553,2780928.809,
2598,0,423887.3553,2796928.809,
2599,0,402875.354,2815895.289,
2600,0,416442.0782,2751313.991,
2601,0,417887.3553,2805928.809,
2602,0,426522.2442,2801237.095,
2603,0,405887.3553,2800928.809,
2604,0,402887.3553,2811928.809,
2605,0,403887.3553,2789928.809,
2606,0,399887.3553,2758928.809,
2607,0,420887.3553,2808928.809,
2608,0,425887.3553,2788928.809,
2609,0,404887.3553,2772928.809,
2610,0,402887.3553,2790928.809,
2611,0,405887.3553,2773928.809,
2612,0,401887.3553,2763928.809,
2613,0,413980.687,2814041.8,
2614,0,399297.5365,2810953.375,
2615,0,403887.3553,2808928.809,
116,1,422887.3553,2762928.809,0.000155231
2617,0,404887.3553,2760928.809,
2618,0,401887.3553,2778928.809,
179,1,431887.3553,2755928.809,0.000155231
238,1,424887.3553,2752928.809,0.000155231
275,1,422887.3553,2756928.809,0.000155231
322,1,427746.5423,2743353.553,0.000155231
426,1,395887.3553,2791928.809,0.000155231
2624,0,393887.3553,2766928.809,
2625,0,405887.3553,2801928.809,
2626,0,401887.3553,2803928.809,
529,1,407887.3553,2758928.809,0.000155231
2628,0,399887.3553,2784928.809,
2629,0,394887.3553,2786928.809,
535,1,415887.3553,2760928.809,0.000155231
2631,0,402887.3553,2759928.809,
2632,0,409887.3553,2780928.809,
2633,0,425999.6655,2743332.119,
2634,0,403887.3553,2778928.809,
2635,0,389915.1758,2770450.732,
2636,0,416887.3553,2816928.809,
2637,0,406887.3553,2810928.809,
2638,0,421887.3553,2786928.809,
2639,0,433745.1976,2783075.387,
2640,0,418887.3553,2804928.809,
2641,0,400887.3553,2783928.809,
558,1,424887.3553,2761928.809,0.000155231
2643,0,416887.3553,2813928.809,
2644,0,421887.3553,2792928.809,
623,1,435887.3553,2756928.809,0.000155231
2646,0,405887.3553,2782928.809,
2647,0,428887.3553,2777928.809,
2648,0,421887.3553,2817928.809,
2649,0,407887.3553,2788928.809,
2650,0,391887.3553,2785928.809,
2651,0,401887.3553,2795928.809,
2652,0,419887.3553,2805928.809,
2653,0,412887.3553,2805928.809,
2654,0,416887.3553,2769928.809,
2655,0,414887.3553,2772928.809,
2656,0,394887.3553,2778928.809,
2657,0,415887.3553,2816928.809,
2658,0,419887.3553,2793928.809,
2659,0,405887.3553,2761928.809,
2660,0,399887.3553,2767928.809,
2661,0,398887.3553,2796928.809,
2662,0,405887.3553,2804928.809,
2663,0,416887.3553,2803928.809,
2664,0,414887.3553,2781928.809,
676,1,427887.3553,2744928.809,0.000155231
2666,0,399887.3553,2766928.809,
2667,0,397887.3553,2774928.809,
2668,0,399349.8672,2803385.675,
2669,0,385808.4607,2789814.525,
2670,0,426616.914,2808018.834,
2671,0,410887.3553,2798928.809,
2672,0,431887.3553,2785928.809,
2673,0,431934.4668,2778195.925,
2674,0,410887.3553,2797928.809,
2675,0,410887.3553,2809928.809,
2676,0,393887.3553,2768928.809,
2677,0,404887.3553,2800928.809,
2678,0,390887.3553,2775928.809,
2679,0,389974.2786,2775026.088,
2680,0,388372.3215,2790446.39,
2681,0,402462.3929,2817700.875,
2682,0,396887.3553,2778928.809,
2683,0,402887.3553,2793928.809,
2684,0,426543.7615,2817520.131,
2685,0,408887.3553,2792928.809,
2686,0,400887.3553,2790928.809,
2687,0,418887.3553,2781928.809,
2688,0,397887.3553,2785928.809,
2689,0,413225.3391,2818443.644,
2690,0,422887.3553,2761928.809,
2691,0,403779.8166,2815815.473,
2692,0,402887.3553,2770928.809,
2693,0,421887.3553,2761928.809,
2694,0,396881.591,2797923.808,
2695,0,404887.3553,2807928.809,
2696,0,393887.3553,2784928.809,
2697,0,392887.3553,2771928.809,
2698,0,391887.3553,2788928.809,
814,1,432887.3553,2759928.809,0.000155231
2700,0,426887.3553,2772928.809,
2701,0,411887.3553,2778928.809,
2702,0,406887.3553,2760928.809,
2703,0,411887.3553,2808928.809,
2704,0,418887.3553,2778928.809,
2705,0,417887.3553,2802928.809,
2706,0,399887.3553,2771928.809,
2707,0,385936.3792,2761931.646,
2708,0,391887.3553,2772928.809,
2709,0,422887.3553,2784928.809,
2710,0,396887.3553,2785928.809,
837,1,435816.7576,2760642.924,0.000155231
2712,0,404887.3553,2804928.809,
2713,0,396887.3553,2781928.809,
2714,0,415887.3553,2808928.809,
2715,0,403347.4139,2751043.721,
2716,0,394887.3553,2763928.809,
2717,0,419887.3553,2809928.809,
2718,0,429887.3553,2786928.809,
851,1,432887.3553,2755928.809,0.000155231
2720,0,422887.3553,2777928.809,
867,1,427504.1428,2769182.763,0.000155231
2722,0,400036.9296,2800898.58,
2723,0,392887.3553,2777928.809,
2724,0,401887.3553,2775928.809,
2725,0,420887.3553,2791928.809,
2726,0,384339.3052,2788061.745,
944,1,400887.3553,2755928.809,0.000155231
2728,0,391887.3553,2761928.809,
2729,0,401887.3553,2806928.809,
2730,0,420887.3553,2778928.809,
2731,0,424887.3553,2781928.809,
2732,0,408887.3553,2804928.809,
2733,0,425887.3553,2778928.809,
2734,0,408887.3553,2779928.809,
2735,0,405709.8459,2749275.679,
2736,0,414887.3553,2771928.809,
2737,0,405887.3553,2772928.809,
2738,0,424887.3553,2790928.809,
2739,0,387965.049,2759086.022,
2740,0,415887.3553,2805928.809,
2741,0,405887.3553,2806928.809,
2742,0,415887.3553,2775928.809,
2743,0,404887.3553,2780928.809,
2744,0,419887.3553,2768928.809,
2745,0,413887.3553,2763928.809,
2746,0,413887.3553,2782928.809,
2747,0,419887.3553,2779928.809,
2748,0,414887.3553,2774928.809,
2749,0,410887.3553,2808928.809,
2750,0,415887.3553,2788928.809,
2751,0,408887.3553,2791928.809,
1049,1,397887.3553,2792928.809,0.000155231
1051,1,390887.3553,2785928.809,0.000155231
2754,0,398104.7295,2803985.38,
1091,1,436887.3553,2758928.809,0.000155231
1147,1,435887.3553,2757928.809,0.000155231
2757,0,419887.3553,2814928.809,
2758,0,413887.3553,2762928.809,
2759,0,407887.3553,2770928.809,
2760,0,425887.3553,2780928.809,
2761,0,412887.3553,2800928.809,
1222,1,422887.3553,2770928.809,0.000155231
2763,0,419887.3553,2767928.809,
2764,0,438454.5888,2752216.192,
1279,1,414887.3553,2762928.809,0.000155231
2766,0,390887.3553,2786928.809,
2767,0,399887.3553,2806928.809,
2768,0,391875.6456,2757128.698,
2769,0,406887.3553,2789928.809,
1322,1,426887.3553,2778928.809,0.000155231
2771,0,392887.3553,2769928.809,
2772,0,423887.3553,2774928.809,
1373,1,419887.3553,2777928.809,0.000155231
2774,0,400887.3553,2793928.809,
1567,1,417887.3553,2762928.809,0.000155231
1640,1,406887.3553,2758928.809,0.000155231
2777,0,395887.3553,2768928.809,
2778,0,401887.3553,2760928.809,
2779,0,389887.3553,2765928.809,
2780,0,428890.0812,2761496.813,
2781,0,425887.3553,2808928.809,
1647,1,423887.3553,2756928.809,0.000155231
1652,1,420887.3553,2753928.809,0.000155231
2784,0,424887.3553,2805928.809,
2785,0,399887.3553,2765928.809,
2786,0,393887.3553,2779928.809,
2787,0,415887.3553,2763928.809,
2788,0,414887.3553,2789928.809,
2789,0,426887.3553,2779928.809,
2790,0,408887.3553,2812928.809,
1675,1,425887.3553,2761928.809,0.000155231
1824,1,422887.3553,2750928.809,0.000155231
2793,0,399887.3553,2796928.809,
2794,0,411887.3553,2798928.809,
2795,0,401887.3553,2788928.809,
2796,0,402887.3553,2812928.809,
2797,0,400887.3553,2782928.809,
2798,0,403887.3553,2805928.809,
2799,0,419887.3553,2789928.809,
2800,0,388887.3553,2777928.809,
2801,0,393887.3553,2783928.809,
2802,0,432878.3131,2788558.507,
2803,0,410887.3553,2784928.809,
2804,0,420887.3553,2792928.809,
2805,0,412887.3553,2778928.809,
2806,0,423887.3553,2765928.809,
1832,1,421887.3553,2765928.809,0.000155231
2043,1,423887.3553,2754928.809,0.000155231
2809,0,421887.3553,2812928.809,
2072,1,422887.3553,2766928.809,0.000155231
2811,0,394887.3553,2796928.809,
2117,1,432887.3553,2756928.809,0.000155231
2813,0,418887.3553,2815928.809,
2814,0,424887.3553,2787928.809,
2815,0,422887.3553,2780928.809,
2816,0,395887.3553,2767928.809,
2817,0,425887.3553,2807928.809,
2818,0,413887.3553,2786928.809,
2819,0,426887.3553,2777928.809,
2820,0,414887.3553,2801928.809,
2251,1,401887.3553,2756928.809,0.000155231
2822,0,404895.3167,2814914.438,
2823,0,422887.3553,2753928.809,
2824,0,436734.9893,2784786.371,
2825,0,390226.3245,2762996.188,
2826,0,399775.5301,2811515.532,
2827,0,419887.3553,2808928.809,
2828,0,391887.3553,2784928.809,
2829,0,404887.3553,2775928.809,
2830,0,397887.3553,2791928.809,
2831,0,413887.3553,2770928.809,
2270,1,420897.4852,2748939.016,0.000155231
2833,0,406887.3553,2783928.809,
2834,0,393887.3553,2780928.809,
2835,0,395887.3553,2762928.809,
2836,0,413895.3683,2817924.687,
2348,1,437879.8277,2752148.952,0.000155231
2838,0,421887.3553,2811928.809,
2839,0,407887.3553,2760928.809,
2355,1,407270.1092,2747962.227,0.000155231
2841,0,410887.3553,2795928.809,
2412,1,422887.3553,2765928.809,0.000155231
2843,0,406887.3553,2762928.809,
2844,0,387887.3553,2765928.809,
2845,0,425887.3553,2784928.809,
2537,1,423993.153,2745901.329,0.000155231
2847,0,395887.3553,2789928.809,
2848,0,389887.3553,2786928.809,
2849,0,420887.3553,2768928.809,
2850,0,416060.5027,2820470.757,
2851,0,392887.3553,2776928.809,
2569,1,427717.5961,2761769.488,0.000155231
2622,1,426887.3553,2762928.809,0.000155231
